actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
sitting,walking,0,18,100,0.2
standing,walking,0,26,100,0.2
walking,sitting,0,21,100,0.2
walking,standing,0,17,100,0.2
walking,standing,0,18,100,0.2
sitting,sitting,1,23,100,0.2
walking,sitting,0,25,100,0.2
sitting,standing,0,18,100,0.2
standing,walking,0,21,100,0.2
walking,walking,1,21,100,0.2
standing,sitting,0,23,100,0.2
standing,standing,1,17,100,0.2
standing,walking,0,21,100,0.2
walking,sitting,0,26,100,0.2
standing,sitting,0,20,100,0.2
standing,sitting,0,11,100,0.2
sitting,walking,0,19,100,0.2
standing,sitting,0,23,100,0.2
sitting,sitting,1,26,100,0.2
standing,walking,0,22,100,0.2
walking,sitting,0,18,100,0.2
standing,standing,1,23,100,0.2
sitting,standing,0,21,100,0.2
sitting,walking,0,20,100,0.2
walking,standing,0,28,100,0.2
walking,sitting,0,26,100,0.2
sitting,standing,0,16,100,0.2
walking,walking,1,24,100,0.2
walking,walking,1,15,100,0.2
sitting,walking,0,27,100,0.2
sitting,walking,0,12,100,0.2
standing,sitting,0,17,100,0.2
sitting,standing,0,24,100,0.2
walking,standing,0,18,100,0.2
sitting,sitting,1,26,100,0.2
sitting,standing,0,21,100,0.2
standing,walking,0,22,100,0.2
sitting,walking,0,23,100,0.2
walking,standing,0,28,100,0.2
walking,walking,1,13,100,0.2
walking,sitting,0,20,100,0.2
standing,walking,0,23,100,0.2
sitting,walking,0,24,100,0.2
standing,walking,0,18,100,0.2
standing,walking,0,17,100,0.2
standing,sitting,0,23,100,0.2
sitting,walking,0,14,100,0.2
walking,walking,1,27,100,0.2
standing,walking,0,23,100,0.2
walking,sitting,0,21,100,0.2
standing,walking,0,17,100,0.2
sitting,walking,0,13,100,0.2
walking,walking,1,21,100,0.2
walking,standing,0,25,100,0.2
walking,standing,0,22,100,0.2
walking,sitting,0,23,100,0.2
standing,sitting,0,25,100,0.2
sitting,standing,0,16,100,0.2
standing,sitting,0,26,100,0.2
walking,standing,0,28,100,0.2
standing,sitting,0,24,100,0.2
walking,sitting,0,16,100,0.2
walking,sitting,0,18,100,0.2
standing,standing,1,17,100,0.2
sitting,standing,0,18,100,0.2
standing,sitting,0,25,100,0.2
sitting,walking,0,22,100,0.2
standing,walking,0,15,100,0.2
standing,sitting,0,21,100,0.2
walking,standing,0,18,100,0.2
standing,sitting,0,15,100,0.2
walking,walking,1,24,100,0.2
walking,sitting,0,19,100,0.2
walking,sitting,0,19,100,0.2
standing,standing,1,13,100,0.2
standing,sitting,0,16,100,0.2
standing,standing,1,27,100,0.2
sitting,sitting,1,22,100,0.2
standing,standing,1,17,100,0.2
sitting,walking,0,17,100,0.2
walking,standing,0,24,100,0.2
sitting,walking,0,21,100,0.2
walking,sitting,0,21,100,0.2
sitting,walking,0,17,100,0.2
walking,walking,1,28,100,0.2
standing,walking,0,17,100,0.2
sitting,walking,0,22,100,0.2
walking,sitting,0,20,100,0.2
sitting,walking,0,20,100,0.2
standing,walking,0,17,100,0.2
sitting,walking,0,19,100,0.2
sitting,walking,0,18,100,0.2
walking,walking,1,15,100,0.2
standing,walking,0,26,100,0.2
standing,walking,0,26,100,0.2
walking,walking,1,17,100,0.2
sitting,standing,0,25,100,0.2
sitting,sitting,1,21,100,0.2
standing,walking,0,22,100,0.2
walking,walking,1,30,100,0.2
standing,standing,1,18,100,0.2
standing,standing,1,16,100,0.2
walking,sitting,0,13,100,0.2
sitting,standing,0,20,100,0.2
walking,sitting,0,20,100,0.2
sitting,standing,0,20,100,0.2
standing,sitting,0,20,100,0.2
sitting,standing,0,22,100,0.2
standing,sitting,0,22,100,0.2
sitting,walking,0,19,100,0.2
sitting,standing,0,12,100,0.2
walking,sitting,0,17,100,0.2
standing,sitting,0,19,100,0.2
walking,walking,1,15,100,0.2
walking,sitting,0,29,100,0.2
walking,walking,1,15,100,0.2
sitting,sitting,1,19,100,0.2
sitting,sitting,1,19,100,0.2
sitting,walking,0,25,100,0.2
walking,standing,0,22,100,0.2
standing,standing,1,25,100,0.2
standing,walking,0,23,100,0.2
walking,standing,0,18,100,0.2
walking,standing,0,19,100,0.2
walking,standing,0,22,100,0.2
walking,sitting,0,21,100,0.2
walking,standing,0,25,100,0.2
standing,standing,1,25,100,0.2
walking,standing,0,27,100,0.2
walking,standing,0,24,100,0.2
standing,walking,0,18,100,0.2
walking,walking,1,17,100,0.2
sitting,standing,0,12,100,0.2
walking,walking,1,21,100,0.2
standing,walking,0,17,100,0.2
walking,walking,1,17,100,0.2
walking,walking,1,21,100,0.2
standing,walking,0,21,100,0.2
sitting,walking,0,20,100,0.2
sitting,walking,0,15,100,0.2
walking,standing,0,14,100,0.2
standing,sitting,0,24,100,0.2
walking,standing,0,25,100,0.2
sitting,walking,0,18,100,0.2
sitting,standing,0,25,100,0.2
walking,walking,1,14,100,0.2
sitting,sitting,1,21,100,0.2
standing,sitting,0,21,100,0.2
standing,sitting,0,20,100,0.2
sitting,sitting,1,23,100,0.2
standing,standing,1,22,100,0.2
walking,walking,1,18,100,0.2
sitting,sitting,1,23,100,0.2
sitting,sitting,1,22,100,0.2
sitting,walking,0,27,100,0.2
walking,standing,0,22,100,0.2
sitting,walking,0,17,100,0.2
sitting,standing,0,15,100,0.2
standing,walking,0,22,100,0.2
standing,sitting,0,15,100,0.2
standing,walking,0,28,100,0.2
sitting,walking,0,17,100,0.2
standing,sitting,0,20,100,0.2
sitting,standing,0,21,100,0.2
walking,standing,0,16,100,0.2
walking,standing,0,15,100,0.2
walking,sitting,0,15,100,0.2
standing,standing,1,33,100,0.30000000000000004
walking,walking,1,35,100,0.30000000000000004
sitting,walking,0,30,100,0.30000000000000004
standing,standing,1,32,100,0.30000000000000004
walking,sitting,0,33,100,0.30000000000000004
sitting,walking,0,26,100,0.30000000000000004
sitting,sitting,1,39,100,0.30000000000000004
standing,standing,1,27,100,0.30000000000000004
walking,standing,0,32,100,0.30000000000000004
standing,sitting,0,34,100,0.30000000000000004
sitting,sitting,1,30,100,0.30000000000000004
sitting,sitting,1,26,100,0.30000000000000004
sitting,standing,0,23,100,0.30000000000000004
sitting,sitting,1,27,100,0.30000000000000004
walking,walking,1,33,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
walking,sitting,0,27,100,0.30000000000000004
sitting,standing,0,35,100,0.30000000000000004
walking,standing,0,33,100,0.30000000000000004
walking,sitting,0,32,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
walking,standing,0,24,100,0.30000000000000004
sitting,sitting,1,31,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
standing,sitting,0,27,100,0.30000000000000004
standing,walking,0,32,100,0.30000000000000004
standing,standing,1,36,100,0.30000000000000004
standing,standing,1,33,100,0.30000000000000004
standing,sitting,0,27,100,0.30000000000000004
standing,sitting,0,37,100,0.30000000000000004
sitting,sitting,1,28,100,0.30000000000000004
standing,walking,0,31,100,0.30000000000000004
walking,walking,1,31,100,0.30000000000000004
walking,sitting,0,30,100,0.30000000000000004
standing,sitting,0,25,100,0.30000000000000004
sitting,standing,0,31,100,0.30000000000000004
walking,walking,1,39,100,0.30000000000000004
walking,sitting,0,33,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
sitting,walking,0,31,100,0.30000000000000004
standing,standing,1,27,100,0.30000000000000004
standing,walking,0,23,100,0.30000000000000004
sitting,standing,0,25,100,0.30000000000000004
standing,sitting,0,19,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
walking,walking,1,30,100,0.30000000000000004
standing,walking,0,27,100,0.30000000000000004
sitting,walking,0,28,100,0.30000000000000004
sitting,sitting,1,29,100,0.30000000000000004
sitting,sitting,1,27,100,0.30000000000000004
walking,walking,1,33,100,0.30000000000000004
sitting,standing,0,26,100,0.30000000000000004
standing,sitting,0,25,100,0.30000000000000004
walking,sitting,0,35,100,0.30000000000000004
sitting,walking,0,23,100,0.30000000000000004
walking,standing,0,24,100,0.30000000000000004
walking,walking,1,25,100,0.30000000000000004
walking,walking,1,35,100,0.30000000000000004
sitting,standing,0,26,100,0.30000000000000004
walking,sitting,0,21,100,0.30000000000000004
standing,walking,0,26,100,0.30000000000000004
sitting,standing,0,28,100,0.30000000000000004
walking,standing,0,22,100,0.30000000000000004
walking,walking,1,34,100,0.30000000000000004
sitting,walking,0,31,100,0.30000000000000004
sitting,standing,0,27,100,0.30000000000000004
standing,standing,1,32,100,0.30000000000000004
standing,standing,1,35,100,0.30000000000000004
sitting,standing,0,23,100,0.30000000000000004
walking,walking,1,33,100,0.30000000000000004
sitting,standing,0,32,100,0.30000000000000004
walking,sitting,0,36,100,0.30000000000000004
walking,sitting,0,29,100,0.30000000000000004
sitting,walking,0,36,100,0.30000000000000004
sitting,sitting,1,33,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
sitting,sitting,1,29,100,0.30000000000000004
walking,standing,0,36,100,0.30000000000000004
sitting,standing,0,35,100,0.30000000000000004
sitting,sitting,1,29,100,0.30000000000000004
standing,sitting,0,34,100,0.30000000000000004
walking,sitting,0,37,100,0.30000000000000004
sitting,sitting,1,31,100,0.30000000000000004
sitting,walking,0,34,100,0.30000000000000004
walking,walking,1,26,100,0.30000000000000004
standing,walking,0,25,100,0.30000000000000004
standing,sitting,0,27,100,0.30000000000000004
standing,sitting,0,28,100,0.30000000000000004
walking,walking,1,26,100,0.30000000000000004
walking,standing,0,23,100,0.30000000000000004
standing,walking,0,26,100,0.30000000000000004
standing,standing,1,32,100,0.30000000000000004
sitting,sitting,1,27,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
walking,standing,0,26,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
sitting,standing,0,23,100,0.30000000000000004
standing,sitting,0,44,100,0.30000000000000004
walking,sitting,0,28,100,0.30000000000000004
standing,sitting,0,28,100,0.30000000000000004
walking,standing,0,32,100,0.30000000000000004
walking,standing,0,39,100,0.30000000000000004
sitting,walking,0,28,100,0.30000000000000004
walking,walking,1,31,100,0.30000000000000004
sitting,standing,0,35,100,0.30000000000000004
standing,walking,0,37,100,0.30000000000000004
sitting,standing,0,33,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
walking,walking,1,29,100,0.30000000000000004
walking,sitting,0,32,100,0.30000000000000004
walking,sitting,0,34,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
standing,standing,1,31,100,0.30000000000000004
walking,standing,0,33,100,0.30000000000000004
walking,sitting,0,37,100,0.30000000000000004
sitting,walking,0,26,100,0.30000000000000004
walking,standing,0,27,100,0.30000000000000004
sitting,standing,0,30,100,0.30000000000000004
standing,sitting,0,27,100,0.30000000000000004
sitting,standing,0,36,100,0.30000000000000004
sitting,walking,0,34,100,0.30000000000000004
sitting,sitting,1,27,100,0.30000000000000004
standing,sitting,0,26,100,0.30000000000000004
standing,walking,0,35,100,0.30000000000000004
walking,sitting,0,34,100,0.30000000000000004
walking,standing,0,24,100,0.30000000000000004
walking,standing,0,27,100,0.30000000000000004
sitting,walking,0,28,100,0.30000000000000004
standing,standing,1,25,100,0.30000000000000004
walking,standing,0,32,100,0.30000000000000004
walking,sitting,0,25,100,0.30000000000000004
sitting,sitting,1,38,100,0.30000000000000004
sitting,walking,0,29,100,0.30000000000000004
walking,walking,1,29,100,0.30000000000000004
sitting,standing,0,34,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
standing,standing,1,33,100,0.30000000000000004
sitting,walking,0,26,100,0.30000000000000004
standing,walking,0,32,100,0.30000000000000004
standing,walking,0,28,100,0.30000000000000004
walking,sitting,0,23,100,0.30000000000000004
standing,sitting,0,24,100,0.30000000000000004
walking,walking,1,28,100,0.30000000000000004
walking,standing,0,37,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
walking,walking,1,25,100,0.30000000000000004
sitting,standing,0,42,100,0.30000000000000004
sitting,sitting,1,33,100,0.30000000000000004
standing,walking,0,29,100,0.30000000000000004
sitting,walking,0,22,100,0.30000000000000004
walking,sitting,0,27,100,0.30000000000000004
walking,walking,1,26,100,0.30000000000000004
sitting,standing,0,26,100,0.30000000000000004
walking,standing,0,34,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
standing,sitting,0,31,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
standing,standing,1,20,100,0.30000000000000004
walking,walking,1,30,100,0.30000000000000004
standing,standing,1,25,100,0.30000000000000004
sitting,standing,0,31,100,0.30000000000000004
sitting,walking,0,27,100,0.30000000000000004
sitting,walking,0,28,100,0.30000000000000004
walking,standing,0,32,100,0.30000000000000004
walking,walking,1,38,100,0.30000000000000004
standing,walking,0,36,100,0.30000000000000004
standing,standing,1,22,100,0.30000000000000004
standing,standing,1,38,100,0.30000000000000004
standing,sitting,0,39,100,0.30000000000000004
sitting,sitting,1,30,100,0.30000000000000004
sitting,standing,0,29,100,0.30000000000000004
sitting,sitting,1,32,100,0.30000000000000004
standing,sitting,0,23,100,0.30000000000000004
walking,walking,1,26,100,0.30000000000000004
sitting,standing,0,27,100,0.30000000000000004
sitting,sitting,1,33,100,0.30000000000000004
walking,sitting,0,31,100,0.30000000000000004
sitting,standing,0,30,100,0.30000000000000004
walking,walking,1,25,100,0.30000000000000004
sitting,sitting,1,29,100,0.30000000000000004
sitting,walking,0,29,100,0.30000000000000004
walking,walking,1,31,100,0.30000000000000004
standing,sitting,0,29,100,0.30000000000000004
sitting,sitting,1,29,100,0.30000000000000004
standing,sitting,0,23,100,0.30000000000000004
walking,sitting,0,30,100,0.30000000000000004
standing,sitting,0,19,100,0.30000000000000004
sitting,standing,0,40,100,0.30000000000000004
sitting,standing,0,30,100,0.30000000000000004
walking,walking,1,34,100,0.30000000000000004
sitting,standing,0,21,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
walking,sitting,0,34,100,0.30000000000000004
standing,standing,1,30,100,0.30000000000000004
sitting,walking,0,35,100,0.30000000000000004
standing,walking,0,25,100,0.30000000000000004
walking,walking,1,23,100,0.30000000000000004
standing,walking,0,25,100,0.30000000000000004
sitting,walking,0,26,100,0.30000000000000004
standing,standing,1,34,100,0.30000000000000004
standing,walking,0,29,100,0.30000000000000004
walking,standing,0,26,100,0.30000000000000004
walking,walking,1,30,100,0.30000000000000004
standing,walking,0,32,100,0.30000000000000004
sitting,sitting,1,32,100,0.30000000000000004
walking,standing,0,35,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
standing,standing,1,32,100,0.30000000000000004
standing,sitting,0,33,100,0.30000000000000004
standing,sitting,0,36,100,0.30000000000000004
sitting,sitting,1,24,100,0.30000000000000004
walking,walking,1,32,100,0.30000000000000004
standing,sitting,0,28,100,0.30000000000000004
standing,standing,1,29,100,0.30000000000000004
standing,sitting,0,37,100,0.30000000000000004
sitting,sitting,1,32,100,0.30000000000000004
sitting,sitting,1,30,100,0.30000000000000004
standing,standing,1,30,100,0.30000000000000004
sitting,standing,0,34,100,0.30000000000000004
standing,sitting,0,35,100,0.30000000000000004
standing,walking,0,28,100,0.30000000000000004
sitting,sitting,1,29,100,0.30000000000000004
sitting,sitting,1,32,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
standing,sitting,0,32,100,0.30000000000000004
walking,walking,1,27,100,0.30000000000000004
walking,walking,1,32,100,0.30000000000000004
walking,sitting,0,32,100,0.30000000000000004
standing,standing,1,29,100,0.30000000000000004
standing,standing,1,35,100,0.30000000000000004
walking,standing,0,22,100,0.30000000000000004
walking,walking,1,30,100,0.30000000000000004
walking,walking,1,30,100,0.30000000000000004
walking,standing,0,35,100,0.30000000000000004
walking,standing,0,24,100,0.30000000000000004
walking,walking,1,28,100,0.30000000000000004
standing,sitting,0,34,100,0.30000000000000004
walking,sitting,0,28,100,0.30000000000000004
sitting,standing,0,26,100,0.30000000000000004
sitting,standing,0,27,100,0.30000000000000004
sitting,standing,0,34,100,0.30000000000000004
sitting,walking,0,29,100,0.30000000000000004
sitting,standing,0,27,100,0.30000000000000004
sitting,walking,0,31,100,0.30000000000000004
sitting,sitting,1,31,100,0.30000000000000004
sitting,standing,0,36,100,0.30000000000000004
sitting,sitting,1,25,100,0.30000000000000004
walking,sitting,0,30,100,0.30000000000000004
walking,standing,0,27,100,0.30000000000000004
sitting,standing,0,38,100,0.30000000000000004
sitting,walking,0,25,100,0.30000000000000004
sitting,walking,0,31,100,0.30000000000000004
standing,walking,0,30,100,0.30000000000000004
walking,sitting,0,39,100,0.30000000000000004
sitting,sitting,1,30,100,0.30000000000000004
sitting,walking,0,30,100,0.30000000000000004
standing,standing,1,29,100,0.30000000000000004
walking,sitting,0,16,100,0.30000000000000004
walking,walking,1,34,100,0.30000000000000004
walking,standing,0,28,100,0.30000000000000004
standing,standing,1,31,100,0.30000000000000004
sitting,standing,0,24,100,0.30000000000000004
walking,standing,0,27,100,0.30000000000000004
walking,sitting,0,29,100,0.30000000000000004
walking,sitting,0,24,100,0.30000000000000004
sitting,standing,0,40,100,0.30000000000000004
sitting,walking,0,31,100,0.30000000000000004
sitting,walking,0,39,100,0.30000000000000004
standing,sitting,0,26,100,0.30000000000000004
standing,sitting,0,27,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
sitting,sitting,1,28,100,0.30000000000000004
walking,walking,1,31,100,0.30000000000000004
sitting,standing,0,33,100,0.30000000000000004
walking,sitting,0,27,100,0.30000000000000004
walking,standing,0,24,100,0.30000000000000004
standing,sitting,0,30,100,0.30000000000000004
standing,standing,1,28,100,0.30000000000000004
standing,standing,1,38,100,0.30000000000000004
standing,sitting,0,29,100,0.30000000000000004
sitting,standing,0,29,100,0.30000000000000004
walking,sitting,0,27,100,0.30000000000000004
walking,standing,0,31,100,0.30000000000000004
sitting,sitting,1,30,100,0.30000000000000004
sitting,walking,0,42,100,0.30000000000000004
standing,standing,1,31,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
standing,standing,1,38,100,0.30000000000000004
sitting,standing,0,35,100,0.30000000000000004
walking,sitting,0,31,100,0.30000000000000004
standing,sitting,0,28,100,0.30000000000000004
sitting,sitting,1,30,100,0.30000000000000004
sitting,standing,0,24,100,0.30000000000000004
sitting,sitting,1,25,100,0.30000000000000004
standing,sitting,0,39,100,0.30000000000000004
sitting,standing,0,43,100,0.30000000000000004
sitting,sitting,1,28,100,0.30000000000000004
standing,sitting,0,35,100,0.30000000000000004
walking,walking,1,32,100,0.30000000000000004
walking,sitting,0,26,100,0.30000000000000004
standing,standing,1,28,100,0.30000000000000004
sitting,sitting,1,37,100,0.30000000000000004
walking,standing,0,35,100,0.30000000000000004
standing,sitting,0,30,100,0.30000000000000004
sitting,walking,0,30,100,0.30000000000000004
walking,standing,0,25,100,0.30000000000000004
walking,standing,0,32,100,0.30000000000000004
sitting,sitting,1,28,100,0.30000000000000004
sitting,standing,0,30,100,0.30000000000000004
walking,walking,1,35,100,0.30000000000000004
walking,standing,0,27,100,0.30000000000000004
sitting,sitting,1,31,100,0.30000000000000004
standing,standing,1,33,100,0.30000000000000004
standing,standing,1,34,100,0.30000000000000004
standing,standing,1,30,100,0.30000000000000004
walking,walking,1,28,100,0.30000000000000004
walking,standing,0,34,100,0.30000000000000004
standing,standing,1,28,100,0.30000000000000004
walking,standing,0,37,100,0.30000000000000004
standing,standing,1,24,100,0.30000000000000004
walking,standing,0,29,100,0.30000000000000004
sitting,standing,0,31,100,0.30000000000000004
walking,sitting,0,25,100,0.30000000000000004
sitting,walking,0,34,100,0.30000000000000004
standing,sitting,0,33,100,0.30000000000000004
walking,sitting,0,18,100,0.30000000000000004
standing,sitting,0,24,100,0.30000000000000004
standing,standing,1,42,100,0.30000000000000004
sitting,walking,0,28,100,0.30000000000000004
standing,walking,0,36,100,0.4
sitting,walking,0,47,100,0.4
walking,standing,0,45,100,0.4
standing,sitting,0,40,100,0.4
walking,walking,1,36,100,0.4
sitting,sitting,1,45,100,0.4
standing,walking,0,42,100,0.4
standing,sitting,0,41,100,0.4
standing,standing,1,36,100,0.4
standing,sitting,0,29,100,0.4
walking,standing,0,46,100,0.4
sitting,standing,0,46,100,0.4
standing,sitting,0,43,100,0.4
standing,walking,0,41,100,0.4
standing,walking,0,35,100,0.4
walking,walking,1,45,100,0.4
walking,standing,0,39,100,0.4
walking,standing,0,43,100,0.4
standing,standing,1,30,100,0.4
walking,sitting,0,35,100,0.4
standing,standing,1,39,100,0.4
standing,sitting,0,43,100,0.4
walking,standing,0,36,100,0.4
standing,walking,0,41,100,0.4
walking,walking,1,46,100,0.4
standing,sitting,0,45,100,0.4
walking,sitting,0,36,100,0.4
standing,walking,0,39,100,0.4
walking,standing,0,39,100,0.4
sitting,sitting,1,39,100,0.4
standing,walking,0,48,100,0.4
sitting,walking,0,42,100,0.4
walking,standing,0,41,100,0.4
standing,sitting,0,38,100,0.4
standing,standing,1,41,100,0.4
walking,standing,0,44,100,0.4
walking,walking,1,45,100,0.4
walking,standing,0,41,100,0.4
standing,sitting,0,46,100,0.4
walking,walking,1,34,100,0.4
standing,sitting,0,39,100,0.4
walking,sitting,0,40,100,0.4
sitting,standing,0,37,100,0.4
walking,sitting,0,39,100,0.4
walking,sitting,0,41,100,0.4
sitting,walking,0,37,100,0.4
standing,walking,0,42,100,0.4
sitting,standing,0,45,100,0.4
standing,walking,0,30,100,0.4
standing,walking,0,34,100,0.4
walking,walking,1,36,100,0.4
walking,walking,1,52,100,0.4
sitting,walking,0,39,100,0.4
sitting,sitting,1,44,100,0.4
walking,sitting,0,45,100,0.4
sitting,walking,0,37,100,0.4
standing,standing,1,45,100,0.4
walking,standing,0,36,100,0.4
walking,standing,0,41,100,0.4
walking,walking,1,37,100,0.4
sitting,standing,0,38,100,0.4
walking,standing,0,42,100,0.4
walking,sitting,0,37,100,0.4
sitting,standing,0,30,100,0.4
sitting,standing,0,38,100,0.4
standing,walking,0,34,100,0.4
sitting,standing,0,38,100,0.4
walking,walking,1,49,100,0.4
standing,sitting,0,42,100,0.4
standing,sitting,0,42,100,0.4
walking,walking,1,40,100,0.4
walking,walking,1,43,100,0.4
walking,standing,0,43,100,0.4
walking,standing,0,43,100,0.4
standing,walking,0,34,100,0.4
walking,sitting,0,23,100,0.4
sitting,sitting,1,45,100,0.4
sitting,standing,0,42,100,0.4
walking,sitting,0,39,100,0.4
standing,sitting,0,34,100,0.4
standing,walking,0,40,100,0.4
walking,standing,0,48,100,0.4
walking,sitting,0,42,100,0.4
sitting,standing,0,41,100,0.4
sitting,standing,0,44,100,0.4
standing,walking,0,39,100,0.4
standing,walking,0,40,100,0.4
sitting,standing,0,39,100,0.4
walking,sitting,0,40,100,0.4
sitting,sitting,1,35,100,0.4
walking,standing,0,43,100,0.4
walking,standing,0,37,100,0.4
standing,walking,0,41,100,0.4
standing,standing,1,40,100,0.4
sitting,walking,0,36,100,0.4
sitting,walking,0,38,100,0.4
standing,standing,1,34,100,0.4
standing,sitting,0,33,100,0.4
walking,sitting,0,34,100,0.4
standing,sitting,0,45,100,0.4
walking,walking,1,43,100,0.4
standing,standing,1,50,100,0.4
walking,walking,1,36,100,0.4
standing,sitting,0,27,100,0.4
standing,walking,0,37,100,0.4
sitting,walking,0,33,100,0.4
standing,standing,1,36,100,0.4
walking,standing,0,41,100,0.4
standing,standing,1,30,100,0.4
sitting,sitting,1,50,100,0.4
walking,walking,1,40,100,0.4
standing,walking,0,38,100,0.4
sitting,sitting,1,48,100,0.4
sitting,walking,0,41,100,0.4
standing,sitting,0,46,100,0.4
sitting,sitting,1,42,100,0.4
standing,walking,0,35,100,0.4
sitting,sitting,1,41,100,0.4
walking,sitting,0,40,100,0.4
sitting,sitting,1,45,100,0.4
sitting,walking,0,43,100,0.4
standing,sitting,0,44,100,0.4
sitting,standing,0,42,100,0.4
sitting,standing,0,39,100,0.4
standing,sitting,0,37,100,0.4
standing,walking,0,44,100,0.4
sitting,sitting,1,38,100,0.4
walking,sitting,0,38,100,0.4
walking,standing,0,46,100,0.4
standing,sitting,0,39,100,0.4
sitting,walking,0,41,100,0.4
walking,standing,0,46,100,0.4
sitting,standing,0,43,100,0.4
sitting,sitting,1,37,100,0.4
sitting,walking,0,46,100,0.4
standing,standing,1,43,100,0.4
sitting,walking,0,48,100,0.4
sitting,walking,0,48,100,0.4
walking,standing,0,43,100,0.4
walking,standing,0,30,100,0.4
standing,sitting,0,33,100,0.4
walking,sitting,0,39,100,0.4
walking,sitting,0,44,100,0.4
sitting,standing,0,39,100,0.4
standing,sitting,0,39,100,0.4
standing,walking,0,40,100,0.4
standing,standing,1,33,100,0.4
standing,standing,1,48,100,0.4
walking,sitting,0,49,100,0.4
standing,walking,0,44,100,0.4
sitting,standing,0,34,100,0.4
standing,walking,0,38,100,0.4
sitting,sitting,1,41,100,0.4
walking,walking,1,43,100,0.4
walking,walking,1,43,100,0.4
standing,walking,0,41,100,0.4
standing,standing,1,34,100,0.4
standing,walking,0,40,100,0.4
sitting,standing,0,42,100,0.4
walking,standing,0,38,100,0.4
walking,walking,1,42,100,0.4
walking,standing,0,46,100,0.4
walking,standing,0,37,100,0.4
walking,sitting,0,41,100,0.4
walking,standing,0,41,100,0.4
standing,standing,1,42,100,0.4
walking,standing,0,38,100,0.4
sitting,sitting,1,41,100,0.4
standing,standing,1,44,100,0.4
sitting,sitting,1,42,100,0.4
sitting,sitting,1,40,100,0.4
walking,sitting,0,40,100,0.4
sitting,sitting,1,42,100,0.4
walking,standing,0,46,100,0.4
walking,standing,0,34,100,0.4
walking,sitting,0,43,100,0.4
walking,walking,1,40,100,0.4
standing,sitting,0,34,100,0.4
standing,standing,1,38,100,0.4
standing,sitting,0,38,100,0.4
standing,sitting,0,42,100,0.4
sitting,walking,0,53,100,0.4
standing,sitting,0,44,100,0.4
standing,walking,0,27,100,0.4
standing,sitting,0,49,100,0.4
sitting,standing,0,33,100,0.4
standing,standing,1,35,100,0.4
standing,standing,1,40,100,0.4
walking,sitting,0,45,100,0.4
sitting,sitting,1,34,100,0.4
standing,standing,1,47,100,0.4
standing,sitting,0,32,100,0.4
sitting,sitting,1,39,100,0.4
walking,sitting,0,42,100,0.4
walking,walking,1,43,100,0.4
standing,walking,0,34,100,0.4
walking,walking,1,31,100,0.4
sitting,standing,0,47,100,0.4
sitting,sitting,1,48,100,0.4
sitting,standing,0,40,100,0.4
sitting,standing,0,44,100,0.4
standing,walking,0,34,100,0.4
walking,sitting,0,44,100,0.4
standing,sitting,0,36,100,0.4
standing,standing,1,42,100,0.4
standing,sitting,0,32,100,0.4
standing,walking,0,39,100,0.4
walking,standing,0,41,100,0.4
walking,standing,0,52,100,0.4
sitting,walking,0,41,100,0.4
walking,sitting,0,41,100,0.4
walking,walking,1,39,100,0.4
sitting,standing,0,47,100,0.4
sitting,walking,0,44,100,0.4
standing,standing,1,36,100,0.4
standing,walking,0,45,100,0.4
walking,walking,1,42,100,0.4
standing,sitting,0,35,100,0.4
sitting,standing,0,36,100,0.4
sitting,standing,0,45,100,0.4
standing,standing,1,35,100,0.4
standing,sitting,0,42,100,0.4
sitting,standing,0,42,100,0.4
standing,sitting,0,35,100,0.4
sitting,walking,0,44,100,0.4
standing,walking,0,42,100,0.4
standing,standing,1,44,100,0.4
walking,walking,1,43,100,0.4
walking,sitting,0,32,100,0.4
sitting,walking,0,42,100,0.4
walking,walking,1,41,100,0.4
walking,sitting,0,39,100,0.4
standing,sitting,0,44,100,0.4
sitting,sitting,1,45,100,0.4
standing,walking,0,39,100,0.4
walking,standing,0,44,100,0.4
walking,walking,1,34,100,0.4
