actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
standing,sitting,0,265,1000,0.28
walking,walking,1,263,1000,0.28
standing,standing,1,272,1000,0.28
walking,standing,0,294,1000,0.28
sitting,walking,0,303,1000,0.28
standing,sitting,0,268,1000,0.28
sitting,walking,0,308,1000,0.28
walking,standing,0,304,1000,0.28
walking,sitting,0,279,1000,0.28
sitting,walking,0,292,1000,0.28
standing,walking,0,272,1000,0.28
sitting,walking,0,260,1000,0.28
sitting,walking,0,298,1000,0.28
walking,sitting,0,281,1000,0.28
sitting,standing,0,282,1000,0.28
sitting,sitting,1,270,1000,0.28
walking,walking,1,310,1000,0.28
standing,standing,1,247,1000,0.28
walking,walking,1,287,1000,0.28
walking,standing,0,286,1000,0.28
standing,sitting,0,289,1000,0.28
walking,walking,1,293,1000,0.28
sitting,standing,0,261,1000,0.28
standing,sitting,0,268,1000,0.28
walking,walking,1,281,1000,0.28
walking,sitting,0,268,1000,0.28
sitting,sitting,1,286,1000,0.28
walking,standing,0,291,1000,0.28
standing,standing,1,269,1000,0.28
sitting,sitting,1,274,1000,0.28
sitting,walking,0,299,1000,0.28
walking,walking,1,319,1000,0.28
standing,sitting,0,269,1000,0.28
walking,sitting,0,269,1000,0.28
walking,standing,0,275,1000,0.28
standing,sitting,0,291,1000,0.28
walking,sitting,0,324,1000,0.28
sitting,walking,0,277,1000,0.28
walking,walking,1,298,1000,0.28
walking,sitting,0,288,1000,0.28
standing,sitting,0,258,1000,0.28
sitting,walking,0,287,1000,0.28
walking,standing,0,276,1000,0.28
sitting,walking,0,285,1000,0.28
walking,walking,1,273,1000,0.28
walking,sitting,0,294,1000,0.28
standing,walking,0,279,1000,0.28
standing,walking,0,293,1000,0.28
walking,sitting,0,282,1000,0.28
sitting,standing,0,268,1000,0.28
walking,sitting,0,271,1000,0.28
sitting,walking,0,286,1000,0.28
walking,sitting,0,278,1000,0.28
standing,standing,1,286,1000,0.28
walking,standing,0,284,1000,0.28
sitting,sitting,1,288,1000,0.28
walking,sitting,0,291,1000,0.28
sitting,walking,0,277,1000,0.28
walking,standing,0,274,1000,0.28
walking,sitting,0,295,1000,0.28
standing,walking,0,283,1000,0.28
walking,sitting,0,294,1000,0.28
sitting,sitting,1,268,1000,0.28
sitting,sitting,1,270,1000,0.28
sitting,standing,0,284,1000,0.28
sitting,standing,0,274,1000,0.28
walking,walking,1,279,1000,0.28
standing,standing,1,296,1000,0.28
walking,walking,1,294,1000,0.28
sitting,walking,0,264,1000,0.28
standing,standing,1,255,1000,0.28
standing,walking,0,273,1000,0.28
sitting,walking,0,260,1000,0.28
sitting,standing,0,298,1000,0.28
sitting,sitting,1,293,1000,0.28
sitting,sitting,1,278,1000,0.28
walking,sitting,0,275,1000,0.28
walking,walking,1,312,1000,0.28
walking,sitting,0,302,1000,0.28
sitting,standing,0,309,1000,0.28
sitting,walking,0,287,1000,0.28
standing,walking,0,290,1000,0.28
walking,walking,1,263,1000,0.28
walking,standing,0,282,1000,0.28
walking,sitting,0,251,1000,0.28
walking,sitting,0,304,1000,0.28
sitting,standing,0,260,1000,0.28
sitting,walking,0,274,1000,0.28
standing,sitting,0,284,1000,0.28
standing,walking,0,263,1000,0.28
walking,standing,0,288,1000,0.28
walking,standing,0,262,1000,0.28
sitting,walking,0,263,1000,0.28
sitting,sitting,1,286,1000,0.28
sitting,walking,0,283,1000,0.28
standing,standing,1,280,1000,0.28
walking,walking,1,295,1000,0.28
standing,sitting,0,284,1000,0.28
sitting,standing,0,267,1000,0.28
walking,sitting,0,299,1000,0.28
standing,sitting,0,294,1000,0.28
standing,walking,0,296,1000,0.28
standing,sitting,0,281,1000,0.28
walking,standing,0,289,1000,0.28
sitting,sitting,1,292,1000,0.28
walking,standing,0,286,1000,0.28
standing,standing,1,267,1000,0.28
sitting,standing,0,286,1000,0.28
sitting,standing,0,262,1000,0.28
sitting,sitting,1,277,1000,0.28
standing,standing,1,282,1000,0.28
walking,walking,1,290,1000,0.28
walking,standing,0,249,1000,0.28
sitting,walking,0,282,1000,0.28
sitting,sitting,1,278,1000,0.28
walking,standing,0,263,1000,0.28
standing,walking,0,284,1000,0.28
standing,sitting,0,270,1000,0.28
sitting,sitting,1,263,1000,0.28
walking,standing,0,257,1000,0.28
sitting,walking,0,255,1000,0.28
sitting,standing,0,286,1000,0.28
sitting,standing,0,291,1000,0.28
sitting,walking,0,273,1000,0.28
walking,walking,1,278,1000,0.28
walking,walking,1,287,1000,0.28
walking,standing,0,271,1000,0.28
walking,walking,1,291,1000,0.28
sitting,walking,0,285,1000,0.28
sitting,walking,0,274,1000,0.28
sitting,sitting,1,290,1000,0.28
walking,walking,1,264,1000,0.28
sitting,walking,0,275,1000,0.28
walking,sitting,0,258,1000,0.28
walking,walking,1,284,1000,0.28
walking,standing,0,280,1000,0.28
sitting,walking,0,287,1000,0.28
walking,walking,1,298,1000,0.28
sitting,walking,0,262,1000,0.28
walking,standing,0,275,1000,0.28
standing,sitting,0,274,1000,0.28
sitting,standing,0,258,1000,0.28
walking,walking,1,264,1000,0.28
sitting,standing,0,286,1000,0.28
walking,sitting,0,289,1000,0.28
walking,standing,0,260,1000,0.28
standing,standing,1,272,1000,0.28
sitting,walking,0,291,1000,0.28
sitting,standing,0,251,1000,0.28
sitting,walking,0,284,1000,0.28
standing,sitting,0,284,1000,0.28
sitting,walking,0,308,1000,0.28
standing,walking,0,297,1000,0.28
walking,sitting,0,300,1000,0.28
sitting,walking,0,302,1000,0.28
walking,sitting,0,290,1000,0.28
walking,walking,1,287,1000,0.28
sitting,walking,0,279,1000,0.28
sitting,walking,0,274,1000,0.28
sitting,sitting,1,282,1000,0.28
walking,sitting,0,263,1000,0.28
sitting,sitting,1,279,1000,0.28
sitting,standing,0,288,1000,0.28
sitting,standing,0,269,1000,0.28
standing,sitting,0,245,1000,0.28
sitting,sitting,1,287,1000,0.28
walking,sitting,0,281,1000,0.28
standing,sitting,0,262,1000,0.28
standing,sitting,0,265,1000,0.28
standing,sitting,0,253,1000,0.28
standing,sitting,0,270,1000,0.28
walking,walking,1,302,1000,0.28
walking,walking,1,275,1000,0.28
walking,walking,1,267,1000,0.28
walking,standing,0,290,1000,0.28
sitting,standing,0,282,1000,0.28
walking,sitting,0,269,1000,0.28
walking,walking,1,287,1000,0.28
standing,standing,1,288,1000,0.28
sitting,walking,0,274,1000,0.28
standing,sitting,0,266,1000,0.28
walking,walking,1,293,1000,0.28
standing,sitting,0,292,1000,0.28
standing,sitting,0,257,1000,0.28
walking,sitting,0,294,1000,0.28
standing,sitting,0,287,1000,0.28
walking,walking,1,294,1000,0.28
standing,sitting,0,300,1000,0.28
standing,walking,0,272,1000,0.28
walking,sitting,0,272,1000,0.28
walking,sitting,0,279,1000,0.28
sitting,walking,0,295,1000,0.28
sitting,standing,0,264,1000,0.28
standing,walking,0,290,1000,0.28
walking,standing,0,288,1000,0.28
sitting,standing,0,264,1000,0.28
standing,walking,0,261,1000,0.28
sitting,walking,0,263,1000,0.28
standing,sitting,0,280,1000,0.28
walking,sitting,0,281,1000,0.28
sitting,sitting,1,268,1000,0.28
walking,walking,1,271,1000,0.28
walking,walking,1,284,1000,0.28
standing,standing,1,300,1000,0.28
sitting,sitting,1,287,1000,0.28
sitting,standing,0,263,1000,0.28
walking,walking,1,277,1000,0.28
walking,standing,0,277,1000,0.28
walking,standing,0,274,1000,0.28
walking,walking,1,283,1000,0.28
walking,sitting,0,272,1000,0.28
walking,sitting,0,293,1000,0.28
standing,standing,1,273,1000,0.28
standing,standing,1,250,1000,0.28
standing,walking,0,262,1000,0.28
standing,standing,1,292,1000,0.28
walking,walking,1,277,1000,0.28
sitting,walking,0,255,1000,0.28
standing,standing,1,290,1000,0.28
standing,sitting,0,271,1000,0.28
standing,standing,1,285,1000,0.28
sitting,standing,0,281,1000,0.28
walking,walking,1,277,1000,0.28
sitting,sitting,1,286,1000,0.28
sitting,sitting,1,282,1000,0.28
standing,walking,0,283,1000,0.28
sitting,standing,0,259,1000,0.28
standing,standing,1,259,1000,0.28
sitting,sitting,1,239,1000,0.28
sitting,walking,0,259,1000,0.28
sitting,walking,0,288,1000,0.28
standing,sitting,0,275,1000,0.28
standing,sitting,0,284,1000,0.28
walking,sitting,0,278,1000,0.28
standing,standing,1,289,1000,0.28
walking,sitting,0,273,1000,0.28
standing,standing,1,277,1000,0.28
sitting,standing,0,282,1000,0.28
sitting,sitting,1,279,1000,0.28
standing,walking,0,285,1000,0.28
walking,walking,1,287,1000,0.28
standing,sitting,0,271,1000,0.28
walking,standing,0,285,1000,0.28
standing,sitting,0,286,1000,0.28
sitting,walking,0,272,1000,0.28
walking,sitting,0,284,1000,0.28
walking,sitting,0,299,1000,0.28
standing,standing,1,288,1000,0.28
walking,standing,0,261,1000,0.28
walking,standing,0,270,1000,0.28
walking,standing,0,282,1000,0.28
sitting,sitting,1,280,1000,0.28
walking,standing,0,270,1000,0.28
sitting,sitting,1,281,1000,0.28
walking,standing,0,291,1000,0.28
walking,sitting,0,283,1000,0.28
walking,standing,0,277,1000,0.28
sitting,standing,0,280,1000,0.28
standing,sitting,0,285,1000,0.28
walking,standing,0,261,1000,0.28
standing,walking,0,274,1000,0.28
walking,walking,1,260,1000,0.28
walking,sitting,0,273,1000,0.28
sitting,sitting,1,276,1000,0.28
walking,sitting,0,295,1000,0.28
sitting,sitting,1,263,1000,0.28
standing,walking,0,297,1000,0.28
standing,walking,0,279,1000,0.28
standing,standing,1,270,1000,0.28
sitting,walking,0,259,1000,0.28
sitting,sitting,1,293,1000,0.28
walking,sitting,0,295,1000,0.28
standing,standing,1,256,1000,0.28
walking,sitting,0,294,1000,0.28
walking,walking,1,304,1000,0.28
sitting,sitting,1,282,1000,0.28
sitting,walking,0,282,1000,0.28
standing,standing,1,264,1000,0.28
sitting,walking,0,282,1000,0.28
walking,walking,1,258,1000,0.28
standing,walking,0,290,1000,0.28
sitting,walking,0,273,1000,0.28
walking,standing,0,297,1000,0.28
walking,sitting,0,276,1000,0.28
standing,standing,1,271,1000,0.28
sitting,standing,0,288,1000,0.28
sitting,walking,0,0,1,0.29
walking,sitting,0,296,1000,0.29
walking,standing,0,279,1000,0.29
walking,standing,0,312,1000,0.29
walking,walking,1,292,1000,0.29
walking,standing,0,274,1000,0.29
standing,sitting,0,246,1000,0.29
walking,sitting,0,314,1000,0.29
standing,standing,1,296,1000,0.29
standing,sitting,0,291,1000,0.29
standing,walking,0,264,1000,0.29
walking,walking,1,286,1000,0.29
walking,sitting,0,309,1000,0.29
walking,sitting,0,280,1000,0.29
walking,standing,0,291,1000,0.29
walking,standing,0,284,1000,0.29
sitting,standing,0,310,1000,0.29
walking,walking,1,299,1000,0.29
standing,sitting,0,284,1000,0.29
sitting,walking,0,279,1000,0.29
standing,standing,1,302,1000,0.29
standing,sitting,0,274,1000,0.29
walking,sitting,0,264,1000,0.29
standing,sitting,0,300,1000,0.29
sitting,walking,0,309,1000,0.29
standing,sitting,0,267,1000,0.29
walking,standing,0,314,1000,0.29
standing,standing,1,269,1000,0.29
sitting,sitting,1,296,1000,0.29
standing,walking,0,268,1000,0.29
sitting,standing,0,274,1000,0.29
standing,standing,1,248,1000,0.29
sitting,walking,0,308,1000,0.29
standing,standing,1,288,1000,0.29
standing,standing,1,272,1000,0.29
walking,walking,1,256,1000,0.29
walking,walking,1,296,1000,0.29
standing,sitting,0,250,1000,0.29
standing,walking,0,294,1000,0.29
sitting,walking,0,280,1000,0.29
walking,sitting,0,278,1000,0.29
sitting,sitting,1,311,1000,0.29
standing,walking,0,292,1000,0.29
standing,sitting,0,315,1000,0.29
sitting,walking,0,300,1000,0.29
standing,sitting,0,306,1000,0.29
standing,standing,1,303,1000,0.29
walking,sitting,0,287,1000,0.29
standing,sitting,0,277,1000,0.29
sitting,standing,0,263,1000,0.29
standing,sitting,0,271,1000,0.29
walking,standing,0,315,1000,0.29
sitting,sitting,1,280,1000,0.29
sitting,sitting,1,268,1000,0.29
sitting,sitting,1,303,1000,0.29
sitting,walking,0,278,1000,0.29
standing,sitting,0,278,1000,0.29
standing,standing,1,296,1000,0.29
standing,walking,0,279,1000,0.29
sitting,walking,0,264,1000,0.29
standing,walking,0,281,1000,0.29
sitting,standing,0,276,1000,0.29
standing,sitting,0,300,1000,0.29
sitting,walking,0,298,1000,0.29
standing,walking,0,277,1000,0.29
standing,standing,1,308,1000,0.29
sitting,sitting,1,285,1000,0.29
standing,sitting,0,291,1000,0.29
standing,walking,0,291,1000,0.29
standing,sitting,0,290,1000,0.29
sitting,standing,0,301,1000,0.29
sitting,standing,0,295,1000,0.29
walking,sitting,0,282,1000,0.29
walking,sitting,0,313,1000,0.29
standing,sitting,0,321,1000,0.29
sitting,walking,0,281,1000,0.29
sitting,walking,0,280,1000,0.29
sitting,sitting,1,299,1000,0.29
sitting,walking,0,276,1000,0.29
sitting,standing,0,297,1000,0.29
sitting,walking,0,285,1000,0.29
walking,sitting,0,263,1000,0.29
sitting,standing,0,295,1000,0.29
sitting,sitting,1,286,1000,0.29
standing,sitting,0,324,1000,0.29
sitting,sitting,1,291,1000,0.29
walking,standing,0,295,1000,0.29
sitting,sitting,1,279,1000,0.29
standing,standing,1,285,1000,0.29
standing,sitting,0,294,1000,0.29
sitting,standing,0,288,1000,0.29
sitting,sitting,1,301,1000,0.29
walking,walking,1,279,1000,0.29
walking,sitting,0,286,1000,0.29
standing,sitting,0,285,1000,0.29
sitting,walking,0,310,1000,0.29
sitting,standing,0,313,1000,0.29
sitting,standing,0,288,1000,0.29
walking,walking,1,292,1000,0.29
walking,walking,1,293,1000,0.29
standing,standing,1,275,1000,0.29
standing,walking,0,284,1000,0.29
walking,standing,0,288,1000,0.29
standing,sitting,0,307,1000,0.29
walking,sitting,0,290,1000,0.29
standing,walking,0,280,1000,0.29
walking,standing,0,270,1000,0.29
walking,walking,1,299,1000,0.29
standing,standing,1,286,1000,0.29
standing,walking,0,273,1000,0.29
sitting,standing,0,303,1000,0.29
standing,sitting,0,289,1000,0.29
walking,walking,1,297,1000,0.29
sitting,sitting,1,285,1000,0.29
standing,standing,1,278,1000,0.29
walking,standing,0,258,1000,0.29
sitting,walking,0,283,1000,0.29
walking,sitting,0,279,1000,0.29
sitting,standing,0,313,1000,0.29
standing,sitting,0,325,1000,0.29
walking,standing,0,304,1000,0.29
walking,sitting,0,259,1000,0.29
standing,standing,1,282,1000,0.29
sitting,standing,0,277,1000,0.29
walking,standing,0,289,1000,0.29
sitting,sitting,1,288,1000,0.29
standing,standing,1,286,1000,0.29
standing,walking,0,286,1000,0.29
sitting,sitting,1,286,1000,0.29
walking,sitting,0,324,1000,0.29
standing,sitting,0,320,1000,0.29
walking,standing,0,292,1000,0.29
standing,standing,1,318,1000,0.29
standing,sitting,0,288,1000,0.29
sitting,walking,0,251,1000,0.29
walking,sitting,0,279,1000,0.29
sitting,standing,0,305,1000,0.29
walking,standing,0,276,1000,0.29
walking,standing,0,308,1000,0.29
standing,standing,1,317,1000,0.29
walking,sitting,0,313,1000,0.29
sitting,sitting,1,292,1000,0.29
standing,standing,1,250,1000,0.29
walking,standing,0,303,1000,0.29
sitting,sitting,1,315,1000,0.29
walking,standing,0,263,1000,0.29
sitting,sitting,1,284,1000,0.29
standing,sitting,0,327,1000,0.29
sitting,walking,0,305,1000,0.29
sitting,standing,0,267,1000,0.29
walking,sitting,0,296,1000,0.29
walking,sitting,0,305,1000,0.29
sitting,standing,0,285,1000,0.29
sitting,standing,0,300,1000,0.29
standing,standing,1,326,1000,0.29
standing,walking,0,292,1000,0.29
standing,walking,0,289,1000,0.29
sitting,sitting,1,281,1000,0.29
sitting,sitting,1,310,1000,0.29
walking,standing,0,271,1000,0.29
walking,standing,0,302,1000,0.29
standing,walking,0,294,1000,0.29
walking,standing,0,272,1000,0.29
walking,walking,1,295,1000,0.29
sitting,standing,0,318,1000,0.29
standing,walking,0,290,1000,0.29
sitting,standing,0,255,1000,0.29
walking,standing,0,277,1000,0.29
sitting,sitting,1,304,1000,0.29
sitting,walking,0,277,1000,0.29
sitting,standing,0,311,1000,0.29
standing,walking,0,293,1000,0.29
sitting,standing,0,291,1000,0.29
walking,sitting,0,296,1000,0.29
standing,sitting,0,279,1000,0.29
sitting,sitting,1,281,1000,0.29
sitting,sitting,1,306,1000,0.29
sitting,walking,0,280,1000,0.29
sitting,sitting,1,286,1000,0.29
standing,sitting,0,292,1000,0.29
standing,walking,0,295,1000,0.29
walking,standing,0,297,1000,0.29
walking,sitting,0,299,1000,0.29
sitting,sitting,1,296,1000,0.29
walking,standing,0,267,1000,0.29
sitting,sitting,1,284,1000,0.29
standing,sitting,0,287,1000,0.29
sitting,sitting,1,292,1000,0.29
standing,standing,1,293,1000,0.29
walking,standing,0,296,1000,0.29
standing,walking,0,272,1000,0.29
walking,sitting,0,271,1000,0.29
walking,sitting,0,292,1000,0.29
walking,sitting,0,301,1000,0.29
standing,sitting,0,288,1000,0.29
walking,sitting,0,281,1000,0.29
walking,standing,0,292,1000,0.29
standing,standing,1,287,1000,0.29
sitting,walking,0,298,1000,0.29
walking,walking,1,270,1000,0.29
sitting,standing,0,305,1000,0.29
walking,walking,1,261,1000,0.29
walking,standing,0,297,1000,0.29
standing,walking,0,256,1000,0.29
standing,sitting,0,304,1000,0.29
walking,sitting,0,269,1000,0.29
sitting,sitting,1,296,1000,0.29
standing,standing,1,277,1000,0.29
walking,standing,0,271,1000,0.29
walking,sitting,0,284,1000,0.29
walking,sitting,0,293,1000,0.29
sitting,walking,0,299,1000,0.29
walking,walking,1,273,1000,0.29
walking,sitting,0,290,1000,0.29
standing,sitting,0,288,1000,0.29
walking,walking,1,292,1000,0.29
standing,standing,1,285,1000,0.29
sitting,standing,0,264,1000,0.29
standing,sitting,0,269,1000,0.29
sitting,walking,0,267,1000,0.29
sitting,walking,0,272,1000,0.29
walking,walking,1,275,1000,0.29
walking,standing,0,291,1000,0.29
sitting,standing,0,283,1000,0.29
standing,sitting,0,283,1000,0.29
sitting,sitting,1,301,1000,0.29
walking,standing,0,289,1000,0.29
walking,sitting,0,296,1000,0.29
sitting,walking,0,298,1000,0.29
sitting,standing,0,278,1000,0.29
standing,walking,0,292,1000,0.29
standing,standing,1,270,1000,0.29
walking,standing,0,294,1000,0.29
standing,sitting,0,318,1000,0.29
sitting,standing,0,274,1000,0.29
walking,standing,0,278,1000,0.29
standing,sitting,0,288,1000,0.29
walking,standing,0,304,1000,0.29
standing,sitting,0,279,1000,0.29
walking,walking,1,304,1000,0.29
walking,standing,0,280,1000,0.29
walking,standing,0,282,1000,0.29
sitting,walking,0,285,1000,0.29
sitting,walking,0,290,1000,0.29
sitting,standing,0,269,1000,0.29
standing,sitting,0,281,1000,0.29
walking,sitting,0,289,1000,0.29
walking,standing,0,295,1000,0.29
walking,sitting,0,322,1000,0.29
standing,standing,1,293,1000,0.29
standing,walking,0,290,1000,0.29
standing,standing,1,278,1000,0.29
sitting,standing,0,305,1000,0.29
standing,walking,0,275,1000,0.29
walking,walking,1,298,1000,0.29
standing,sitting,0,297,1000,0.29
sitting,walking,0,289,1000,0.29
walking,walking,1,293,1000,0.29
sitting,walking,0,289,1000,0.29
standing,standing,1,298,1000,0.29
walking,walking,1,294,1000,0.29
standing,walking,0,282,1000,0.29
walking,standing,0,306,1000,0.29
sitting,walking,0,284,1000,0.29
standing,walking,0,271,1000,0.29
sitting,standing,0,311,1000,0.29
standing,sitting,0,289,1000,0.29
walking,sitting,0,294,1000,0.29
walking,walking,1,284,1000,0.29
standing,walking,0,284,1000,0.29
sitting,sitting,1,299,1000,0.29
sitting,walking,0,283,1000,0.29
sitting,walking,0,284,1000,0.29
standing,walking,0,295,1000,0.29
walking,walking,1,285,1000,0.29
walking,sitting,0,286,1000,0.29
sitting,sitting,1,289,1000,0.29
sitting,sitting,1,291,1000,0.29
walking,standing,0,281,1000,0.29
walking,sitting,0,287,1000,0.29
walking,walking,1,316,1000,0.29
sitting,sitting,1,286,1000,0.29
sitting,standing,0,314,1000,0.29
sitting,walking,0,288,1000,0.29
standing,walking,0,293,1000,0.29
sitting,sitting,1,287,1000,0.29
sitting,walking,0,301,1000,0.29
walking,standing,0,287,1000,0.29
standing,walking,0,284,1000,0.29
standing,sitting,0,302,1000,0.29
standing,sitting,0,305,1000,0.29
standing,sitting,0,289,1000,0.29
sitting,sitting,1,285,1000,0.29
standing,walking,0,288,1000,0.29
standing,walking,0,281,1000,0.29
standing,sitting,0,311,1000,0.29
standing,standing,1,294,1000,0.29
walking,sitting,0,284,1000,0.29
sitting,sitting,1,281,1000,0.29
sitting,sitting,1,289,1000,0.29
walking,standing,0,311,1000,0.29
sitting,sitting,1,304,1000,0.29
sitting,sitting,1,289,1000,0.29
standing,standing,1,276,1000,0.29
standing,standing,1,277,1000,0.29
sitting,sitting,1,277,1000,0.29
sitting,sitting,1,290,1000,0.29
sitting,walking,0,294,1000,0.29
sitting,standing,0,312,1000,0.29
sitting,walking,0,280,1000,0.29
sitting,walking,0,295,1000,0.29
standing,sitting,0,305,1000,0.29
sitting,walking,0,282,1000,0.29
sitting,walking,0,303,1000,0.29
standing,walking,0,280,1000,0.29
walking,standing,0,280,1000,0.29
walking,standing,0,272,1000,0.29
walking,walking,1,278,1000,0.29
walking,walking,1,265,1000,0.29
walking,sitting,0,291,1000,0.29
sitting,sitting,1,277,1000,0.29
walking,walking,1,285,1000,0.29
sitting,sitting,1,293,1000,0.29
standing,standing,1,285,1000,0.29
sitting,sitting,1,275,1000,0.29
sitting,standing,0,299,1000,0.29
standing,standing,1,308,1000,0.29
standing,walking,0,309,1000,0.29
standing,sitting,0,305,1000,0.29
sitting,sitting,1,276,1000,0.29
standing,sitting,0,277,1000,0.29
standing,standing,1,271,1000,0.29
sitting,walking,0,286,1000,0.29
sitting,standing,0,321,1000,0.29
standing,walking,0,277,1000,0.29
walking,standing,0,0,1,0.3
standing,walking,0,316,1000,0.3
sitting,walking,0,307,1000,0.3
standing,sitting,0,310,1000,0.3
walking,standing,0,282,1000,0.3
walking,walking,1,311,1000,0.3
walking,standing,0,305,1000,0.3
sitting,sitting,1,298,1000,0.3
sitting,standing,0,306,1000,0.3
sitting,walking,0,313,1000,0.3
standing,walking,0,296,1000,0.3
sitting,sitting,1,293,1000,0.3
standing,standing,1,278,1000,0.3
sitting,sitting,1,318,1000,0.3
walking,walking,1,327,1000,0.3
standing,sitting,0,292,1000,0.3
walking,standing,0,294,1000,0.3
sitting,standing,0,278,1000,0.3
sitting,walking,0,327,1000,0.3
walking,standing,0,272,1000,0.3
standing,sitting,0,285,1000,0.3
walking,standing,0,305,1000,0.3
standing,walking,0,320,1000,0.3
sitting,standing,0,274,1000,0.3
standing,standing,1,294,1000,0.3
standing,standing,1,298,1000,0.3
walking,walking,1,323,1000,0.3
walking,walking,1,296,1000,0.3
standing,walking,0,294,1000,0.3
walking,standing,0,282,1000,0.3
standing,sitting,0,296,1000,0.3
sitting,walking,0,308,1000,0.3
walking,sitting,0,299,1000,0.3
walking,standing,0,323,1000,0.3
sitting,walking,0,305,1000,0.3
walking,walking,1,289,1000,0.3
sitting,sitting,1,305,1000,0.3
sitting,walking,0,287,1000,0.3
sitting,standing,0,276,1000,0.3
standing,sitting,0,304,1000,0.3
walking,sitting,0,303,1000,0.3
walking,sitting,0,300,1000,0.3
walking,walking,1,304,1000,0.3
sitting,walking,0,287,1000,0.3
walking,standing,0,302,1000,0.3
standing,standing,1,301,1000,0.3
walking,walking,1,317,1000,0.3
standing,standing,1,297,1000,0.3
walking,walking,1,294,1000,0.3
standing,walking,0,266,1000,0.3
walking,walking,1,309,1000,0.3
standing,standing,1,284,1000,0.3
walking,standing,0,315,1000,0.3
standing,standing,1,301,1000,0.3
sitting,standing,0,287,1000,0.3
walking,standing,0,321,1000,0.3
standing,walking,0,297,1000,0.3
standing,walking,0,297,1000,0.3
sitting,walking,0,274,1000,0.3
sitting,sitting,1,298,1000,0.3
walking,sitting,0,292,1000,0.3
standing,standing,1,279,1000,0.3
standing,walking,0,334,1000,0.3
standing,walking,0,290,1000,0.3
standing,walking,0,287,1000,0.3
sitting,standing,0,315,1000,0.3
walking,standing,0,304,1000,0.3
sitting,walking,0,288,1000,0.3
walking,standing,0,312,1000,0.3
walking,standing,0,301,1000,0.3
standing,standing,1,321,1000,0.3
sitting,walking,0,294,1000,0.3
walking,sitting,0,311,1000,0.3
standing,sitting,0,310,1000,0.3
walking,sitting,0,315,1000,0.3
standing,walking,0,279,1000,0.3
standing,standing,1,295,1000,0.3
standing,sitting,0,294,1000,0.3
sitting,walking,0,303,1000,0.3
sitting,walking,0,290,1000,0.3
walking,walking,1,281,1000,0.3
standing,walking,0,309,1000,0.3
standing,walking,0,288,1000,0.3
sitting,sitting,1,304,1000,0.3
walking,standing,0,305,1000,0.3
walking,sitting,0,305,1000,0.3
sitting,standing,0,306,1000,0.3
standing,walking,0,324,1000,0.3
walking,walking,1,282,1000,0.3
sitting,standing,0,313,1000,0.3
standing,walking,0,312,1000,0.3
walking,sitting,0,298,1000,0.3
sitting,sitting,1,301,1000,0.3
walking,standing,0,311,1000,0.3
walking,sitting,0,287,1000,0.3
sitting,standing,0,312,1000,0.3
standing,walking,0,305,1000,0.3
sitting,standing,0,296,1000,0.3
sitting,standing,0,308,1000,0.3
walking,standing,0,286,1000,0.3
standing,standing,1,292,1000,0.3
standing,sitting,0,286,1000,0.3
sitting,sitting,1,282,1000,0.3
walking,sitting,0,309,1000,0.3
walking,standing,0,291,1000,0.3
standing,standing,1,305,1000,0.3
standing,walking,0,304,1000,0.3
walking,sitting,0,291,1000,0.3
sitting,walking,0,322,1000,0.3
walking,sitting,0,293,1000,0.3
walking,walking,1,304,1000,0.3
walking,walking,1,313,1000,0.3
standing,sitting,0,285,1000,0.3
walking,standing,0,289,1000,0.3
standing,standing,1,296,1000,0.3
standing,sitting,0,306,1000,0.3
walking,sitting,0,291,1000,0.3
sitting,standing,0,278,1000,0.3
standing,standing,1,278,1000,0.3
sitting,sitting,1,312,1000,0.3
sitting,standing,0,316,1000,0.3
standing,walking,0,296,1000,0.3
walking,walking,1,295,1000,0.3
standing,walking,0,311,1000,0.3
walking,sitting,0,276,1000,0.3
sitting,walking,0,300,1000,0.3
sitting,sitting,1,286,1000,0.3
walking,standing,0,290,1000,0.3
standing,sitting,0,305,1000,0.3
walking,walking,1,286,1000,0.3
walking,walking,1,312,1000,0.3
sitting,walking,0,305,1000,0.3
walking,walking,1,292,1000,0.3
sitting,walking,0,291,1000,0.3
standing,sitting,0,299,1000,0.3
sitting,sitting,1,327,1000,0.3
standing,standing,1,312,1000,0.3
standing,sitting,0,290,1000,0.3
sitting,standing,0,298,1000,0.3
walking,sitting,0,298,1000,0.3
walking,standing,0,290,1000,0.3
standing,sitting,0,300,1000,0.3
walking,walking,1,293,1000,0.3
walking,sitting,0,296,1000,0.3
walking,sitting,0,290,1000,0.3
sitting,sitting,1,310,1000,0.3
walking,sitting,0,313,1000,0.3
standing,standing,1,305,1000,0.3
sitting,walking,0,294,1000,0.3
standing,standing,1,314,1000,0.3
standing,walking,0,314,1000,0.3
sitting,standing,0,290,1000,0.3
sitting,sitting,1,311,1000,0.3
standing,walking,0,293,1000,0.3
standing,standing,1,295,1000,0.3
standing,sitting,0,292,1000,0.3
standing,sitting,0,304,1000,0.3
sitting,walking,0,291,1000,0.3
standing,standing,1,287,1000,0.3
sitting,sitting,1,279,1000,0.3
standing,walking,0,296,1000,0.3
sitting,standing,0,323,1000,0.3
walking,walking,1,309,1000,0.3
walking,sitting,0,317,1000,0.3
walking,standing,0,307,1000,0.3
walking,sitting,0,291,1000,0.3
walking,standing,0,303,1000,0.3
standing,sitting,0,300,1000,0.3
