actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
sitting,standing,0,0,1,0.08
walking,standing,0,0,1,0.08
standing,walking,0,0,1,0.08
sitting,standing,0,0,1,0.08
walking,sitting,0,0,1,0.08
standing,sitting,0,0,1,0.08
walking,standing,0,0,1,0.08
standing,standing,1,1,1,0.08
walking,sitting,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,walking,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
sitting,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,sitting,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,sitting,0,0,1,0.08
walking,sitting,0,0,1,0.08
sitting,walking,0,0,1,0.08
standing,walking,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
standing,walking,0,0,1,0.08
standing,sitting,0,0,1,0.08
sitting,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
walking,standing,0,0,1,0.08
walking,standing,0,0,1,0.08
standing,sitting,0,0,1,0.08
standing,sitting,0,0,1,0.08
standing,standing,1,1,1,0.08
sitting,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
standing,sitting,0,0,1,0.08
walking,standing,0,0,1,0.08
sitting,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
walking,sitting,0,0,1,0.08
standing,sitting,0,0,1,0.08
standing,standing,1,1,1,0.08
standing,sitting,0,0,1,0.08
walking,standing,0,0,1,0.08
walking,sitting,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,sitting,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,sitting,0,0,1,0.08
sitting,walking,0,0,1,0.08
standing,sitting,0,0,1,0.08
standing,walking,0,0,1,0.08
sitting,walking,0,0,1,0.08
sitting,walking,0,0,1,0.08
sitting,walking,0,0,1,0.08
walking,sitting,0,0,1,0.08
sitting,walking,0,0,1,0.08
sitting,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
sitting,walking,0,0,1,0.08
standing,walking,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,sitting,0,0,1,0.08
sitting,walking,0,0,1,0.08
sitting,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,walking,0,0,1,0.08
standing,standing,1,1,1,0.08
sitting,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,standing,1,1,1,0.08
sitting,standing,0,0,1,0.08
sitting,standing,0,0,1,0.08
standing,sitting,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,standing,0,0,1,0.08
walking,standing,0,0,1,0.08
standing,walking,0,0,1,0.08
walking,sitting,0,0,1,0.08
walking,sitting,0,0,1,0.08
sitting,walking,0,0,1,0.08
sitting,walking,0,0,1,0.08
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,standing,1,1,1,0.09
standing,sitting,0,0,1,0.09
standing,standing,1,1,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,standing,1,1,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,walking,1,1,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,standing,1,1,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,sitting,1,1,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,standing,1,1,1,0.09
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,standing,1,1,1,0.09
walking,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,sitting,1,1,1,0.09
walking,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,sitting,1,1,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,sitting,1,1,1,0.09
standing,walking,0,0,1,0.09
sitting,sitting,1,1,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,sitting,1,1,1,0.09
standing,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,walking,1,1,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,walking,1,1,1,0.09
walking,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,standing,1,1,1,0.09
standing,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,sitting,1,1,1,0.09
walking,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,walking,1,1,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,walking,1,1,1,0.09
sitting,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,walking,1,1,1,0.09
standing,walking,0,0,1,0.09
sitting,sitting,1,1,1,0.09
standing,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
sitting,sitting,1,1,1,0.09
standing,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,sitting,1,1,1,0.09
walking,standing,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,standing,1,1,1,0.09
standing,walking,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,standing,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
standing,standing,1,1,1,0.09
sitting,standing,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
standing,standing,1,1,1,0.09
standing,walking,0,0,1,0.09
walking,standing,0,0,1,0.09
sitting,sitting,1,1,1,0.09
walking,sitting,0,0,1,0.09
walking,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,sitting,0,0,1,0.09
sitting,walking,0,0,1,0.09
standing,walking,0,0,1,0.09
walking,sitting,0,0,1,0.09
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,standing,1,1,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,standing,0,0,1,0.1
standing,standing,1,1,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,sitting,1,1,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,standing,1,1,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,sitting,1,1,1,0.1
standing,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,standing,1,1,1,0.1
walking,walking,1,1,1,0.1
walking,sitting,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,sitting,1,1,1,0.1
walking,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,standing,1,1,1,0.1
walking,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,sitting,1,1,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,sitting,1,1,1,0.1
standing,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,sitting,1,1,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,walking,1,1,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,walking,1,1,1,0.1
standing,standing,1,1,1,0.1
sitting,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,sitting,1,1,1,0.1
sitting,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,standing,1,1,1,0.1
sitting,standing,0,0,1,0.1
walking,walking,1,1,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,standing,1,1,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
standing,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,walking,1,1,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,sitting,1,1,1,0.1
sitting,sitting,1,1,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
walking,walking,1,1,1,0.1
sitting,sitting,1,1,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,standing,0,0,1,0.1
sitting,sitting,1,1,1,0.1
walking,walking,1,1,1,0.1
standing,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,walking,1,1,1,0.1
sitting,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,standing,0,0,1,0.1
walking,walking,1,1,1,0.1
standing,walking,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
sitting,standing,0,0,1,0.1
sitting,walking,0,0,1,0.1
walking,standing,0,0,1,0.1
walking,sitting,0,0,1,0.1
standing,sitting,0,0,1,0.1
walking,sitting,0,0,1,0.1
sitting,walking,0,0,1,0.1
standing,walking,0,0,1,0.11
standing,sitting,0,0,1,0.11
walking,sitting,0,0,1,0.11
sitting,walking,0,0,1,0.11
walking,walking,1,1,1,0.11
standing,sitting,0,0,1,0.11
sitting,walking,0,0,1,0.11
sitting,standing,0,0,1,0.11
sitting,sitting,1,1,1,0.11
sitting,walking,0,0,1,0.11
walking,standing,0,0,1,0.11
walking,standing,0,0,1,0.11
standing,walking,0,0,1,0.11
sitting,standing,0,0,1,0.11
standing,sitting,0,0,1,0.11
sitting,walking,0,0,1,0.11
walking,sitting,0,0,1,0.11
sitting,walking,0,0,1,0.11
standing,walking,0,0,1,0.11
walking,walking,1,1,1,0.11
standing,walking,0,0,1,0.11
sitting,standing,0,0,1,0.11
walking,walking,1,1,1,0.11
walking,sitting,0,0,1,0.11
walking,walking,1,1,1,0.11
walking,standing,0,0,1,0.11
sitting,standing,0,0,1,0.11
walking,standing,0,0,1,0.11
sitting,walking,0,0,1,0.11
standing,walking,0,0,1,0.11
sitting,standing,0,0,1,0.11
standing,standing,1,1,1,0.11
sitting,walking,0,0,1,0.11
standing,standing,1,1,1,0.11
walking,sitting,0,0,1,0.11
standing,sitting,0,0,1,0.11
walking,sitting,0,0,1,0.11
standing,sitting,0,0,1,0.11
sitting,standing,0,0,1,0.11
walking,sitting,0,0,1,0.11
walking,standing,0,0,1,0.11
walking,sitting,0,0,1,0.11
walking,walking,1,1,1,0.11
sitting,standing,0,0,1,0.11
standing,walking,0,0,1,0.11
sitting,walking,0,0,1,0.11
sitting,standing,0,0,1,0.11
sitting,walking,0,0,1,0.11
standing,sitting,0,0,1,0.11
walking,sitting,0,0,1,0.11
standing,sitting,0,0,1,0.11
walking,standing,0,0,1,0.11
standing,sitting,0,0,1,0.11
standing,sitting,0,0,1,0.11
standing,walking,0,0,1,0.11
standing,sitting,0,0,1,0.11
sitting,standing,0,0,1,0.11
standing,walking,0,0,1,0.11
walking,standing,0,0,1,0.11
sitting,sitting,1,1,1,0.11
sitting,sitting,1,1,1,0.11
sitting,standing,0,0,1,0.11
walking,standing,0,0,1,0.11
standing,walking,0,0,1,0.11
sitting,sitting,1,1,1,0.11
sitting,standing,0,0,1,0.11
standing,sitting,0,0,1,0.11
standing,sitting,0,0,1,0.11
standing,sitting,0,0,1,0.11
standing,standing,1,1,1,0.11
sitting,walking,0,0,1,0.11
standing,walking,0,0,1,0.11
sitting,walking,0,0,1,0.11
standing,sitting,0,0,1,0.11
sitting,standing,0,0,1,0.11
standing,sitting,0,0,1,0.11
standing,walking,0,0,1,0.11
standing,sitting,0,0,1,0.11
sitting,walking,0,0,1,0.11
walking,sitting,0,0,1,0.11
standing,standing,1,1,1,0.11
sitting,standing,0,0,1,0.11
standing,sitting,0,0,1,0.11
