actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
walking,standing,0,191,1000,0.2
standing,walking,0,215,1000,0.2
standing,walking,0,212,1000,0.2
sitting,standing,0,188,1000,0.2
walking,sitting,0,219,1000,0.2
walking,standing,0,203,1000,0.2
walking,sitting,0,205,1000,0.2
sitting,walking,0,193,1000,0.2
standing,sitting,0,212,1000,0.2
sitting,walking,0,205,1000,0.2
walking,standing,0,197,1000,0.2
walking,sitting,0,199,1000,0.2
sitting,standing,0,200,1000,0.2
walking,sitting,0,204,1000,0.2
sitting,walking,0,206,1000,0.2
standing,standing,1,193,1000,0.2
sitting,sitting,1,199,1000,0.2
walking,standing,0,180,1000,0.2
standing,sitting,0,183,1000,0.2
sitting,walking,0,186,1000,0.2
standing,standing,1,189,1000,0.2
sitting,walking,0,198,1000,0.2
sitting,standing,0,205,1000,0.2
walking,sitting,0,205,1000,0.2
sitting,standing,0,186,1000,0.2
walking,standing,0,215,1000,0.2
walking,walking,1,201,1000,0.2
sitting,sitting,1,216,1000,0.2
walking,standing,0,227,1000,0.2
sitting,standing,0,188,1000,0.2
standing,walking,0,207,1000,0.2
sitting,sitting,1,184,1000,0.2
walking,standing,0,194,1000,0.2
walking,standing,0,205,1000,0.2
sitting,walking,0,227,1000,0.2
sitting,standing,0,223,1000,0.2
walking,walking,1,197,1000,0.2
walking,walking,1,203,1000,0.2
sitting,sitting,1,205,1000,0.2
standing,standing,1,206,1000,0.2
sitting,sitting,1,195,1000,0.2
walking,walking,1,197,1000,0.2
standing,sitting,0,201,1000,0.2
sitting,standing,0,191,1000,0.2
standing,standing,1,207,1000,0.2
sitting,sitting,1,205,1000,0.2
walking,walking,1,202,1000,0.2
sitting,walking,0,210,1000,0.2
walking,standing,0,196,1000,0.2
standing,standing,1,214,1000,0.2
standing,standing,1,188,1000,0.2
walking,standing,0,185,1000,0.2
walking,standing,0,200,1000,0.2
sitting,walking,0,193,1000,0.2
walking,standing,0,192,1000,0.2
walking,walking,1,196,1000,0.2
standing,sitting,0,196,1000,0.2
standing,sitting,0,213,1000,0.2
walking,walking,1,180,1000,0.2
standing,sitting,0,198,1000,0.2
walking,walking,1,226,1000,0.2
walking,walking,1,220,1000,0.2
sitting,standing,0,196,1000,0.2
sitting,standing,0,201,1000,0.2
standing,sitting,0,190,1000,0.2
sitting,standing,0,209,1000,0.2
sitting,standing,0,189,1000,0.2
walking,standing,0,198,1000,0.2
sitting,sitting,1,191,1000,0.2
standing,walking,0,211,1000,0.2
walking,standing,0,203,1000,0.2
walking,walking,1,187,1000,0.2
sitting,standing,0,185,1000,0.2
sitting,sitting,1,194,1000,0.2
walking,standing,0,187,1000,0.2
sitting,walking,0,206,1000,0.2
sitting,walking,0,201,1000,0.2
sitting,sitting,1,203,1000,0.2
sitting,standing,0,191,1000,0.2
standing,sitting,0,198,1000,0.2
sitting,standing,0,201,1000,0.2
walking,sitting,0,211,1000,0.2
walking,standing,0,199,1000,0.2
standing,walking,0,209,1000,0.2
standing,standing,1,189,1000,0.2
walking,standing,0,198,1000,0.2
sitting,walking,0,188,1000,0.2
standing,sitting,0,205,1000,0.2
walking,standing,0,196,1000,0.2
walking,walking,1,190,1000,0.2
standing,standing,1,214,1000,0.2
walking,sitting,0,192,1000,0.2
walking,walking,1,211,1000,0.2
sitting,standing,0,213,1000,0.2
standing,walking,0,188,1000,0.2
walking,standing,0,192,1000,0.2
standing,sitting,0,198,1000,0.2
standing,sitting,0,197,1000,0.2
sitting,standing,0,215,1000,0.2
sitting,walking,0,195,1000,0.2
walking,walking,1,200,1000,0.2
walking,sitting,0,223,1000,0.2
standing,walking,0,181,1000,0.2
walking,standing,0,215,1000,0.2
walking,standing,0,184,1000,0.2
sitting,sitting,1,224,1000,0.2
walking,sitting,0,197,1000,0.2
standing,standing,1,186,1000,0.2
walking,standing,0,192,1000,0.2
walking,standing,0,206,1000,0.2
sitting,sitting,1,182,1000,0.2
sitting,walking,0,201,1000,0.2
walking,standing,0,196,1000,0.2
sitting,standing,0,208,1000,0.2
sitting,standing,0,220,1000,0.2
walking,standing,0,219,1000,0.2
sitting,standing,0,206,1000,0.2
sitting,sitting,1,214,1000,0.2
standing,sitting,0,194,1000,0.2
walking,walking,1,202,1000,0.2
walking,walking,1,204,1000,0.2
walking,sitting,0,207,1000,0.2
walking,standing,0,199,1000,0.2
standing,standing,1,195,1000,0.2
walking,standing,0,208,1000,0.2
walking,sitting,0,201,1000,0.2
sitting,walking,0,194,1000,0.2
standing,walking,0,199,1000,0.2
walking,sitting,0,202,1000,0.2
standing,standing,1,221,1000,0.2
sitting,standing,0,203,1000,0.2
standing,sitting,0,189,1000,0.2
standing,sitting,0,183,1000,0.2
sitting,standing,0,198,1000,0.2
standing,sitting,0,211,1000,0.2
standing,standing,1,190,1000,0.2
standing,sitting,0,222,1000,0.2
sitting,standing,0,185,1000,0.2
sitting,standing,0,203,1000,0.2
walking,standing,0,190,1000,0.2
walking,standing,0,211,1000,0.2
walking,standing,0,206,1000,0.2
sitting,sitting,1,216,1000,0.2
walking,walking,1,179,1000,0.2
standing,standing,1,198,1000,0.2
standing,sitting,0,203,1000,0.2
sitting,standing,0,203,1000,0.2
walking,standing,0,236,1000,0.2
walking,walking,1,205,1000,0.2
walking,standing,0,192,1000,0.2
sitting,walking,0,216,1000,0.2
walking,standing,0,191,1000,0.2
sitting,walking,0,206,1000,0.2
sitting,standing,0,208,1000,0.2
standing,sitting,0,203,1000,0.2
standing,sitting,0,185,1000,0.2
standing,walking,0,220,1000,0.2
standing,walking,0,223,1000,0.2
standing,standing,1,210,1000,0.2
sitting,standing,0,205,1000,0.2
walking,standing,0,173,1000,0.2
sitting,standing,0,205,1000,0.2
sitting,sitting,1,173,1000,0.2
standing,standing,1,231,1000,0.2
walking,walking,1,185,1000,0.2
walking,standing,0,195,1000,0.2
sitting,walking,0,219,1000,0.2
standing,walking,0,214,1000,0.2
standing,sitting,0,193,1000,0.2
walking,standing,0,206,1000,0.2
walking,standing,0,195,1000,0.2
walking,walking,1,216,1000,0.2
sitting,standing,0,188,1000,0.2
sitting,walking,0,208,1000,0.2
walking,sitting,0,202,1000,0.2
standing,sitting,0,187,1000,0.2
sitting,sitting,1,190,1000,0.2
walking,sitting,0,208,1000,0.2
walking,sitting,0,201,1000,0.2
walking,walking,1,189,1000,0.2
walking,standing,0,184,1000,0.2
sitting,standing,0,195,1000,0.2
walking,sitting,0,188,1000,0.2
sitting,walking,0,193,1000,0.2
walking,walking,1,203,1000,0.2
sitting,walking,0,202,1000,0.2
walking,sitting,0,194,1000,0.2
sitting,standing,0,202,1000,0.2
standing,standing,1,190,1000,0.2
sitting,walking,0,177,1000,0.2
standing,walking,0,219,1000,0.2
walking,walking,1,197,1000,0.2
standing,sitting,0,181,1000,0.2
sitting,standing,0,202,1000,0.2
standing,standing,1,187,1000,0.2
walking,standing,0,201,1000,0.2
sitting,walking,0,207,1000,0.2
sitting,standing,0,190,1000,0.2
walking,sitting,0,209,1000,0.2
sitting,standing,0,208,1000,0.2
walking,standing,0,238,1000,0.2
standing,standing,1,196,1000,0.2
walking,standing,0,185,1000,0.2
sitting,sitting,1,209,1000,0.2
walking,standing,0,213,1000,0.2
sitting,walking,0,187,1000,0.2
walking,walking,1,193,1000,0.2
standing,walking,0,188,1000,0.2
sitting,standing,0,179,1000,0.2
walking,standing,0,192,1000,0.2
sitting,walking,0,187,1000,0.2
standing,sitting,0,199,1000,0.2
standing,walking,0,206,1000,0.2
sitting,standing,0,214,1000,0.2
standing,walking,0,194,1000,0.2
standing,standing,1,202,1000,0.2
sitting,standing,0,208,1000,0.2
walking,standing,0,199,1000,0.2
sitting,sitting,1,1,1,0.30000000000000004
standing,sitting,0,288,1000,0.30000000000000004
walking,walking,1,337,1000,0.30000000000000004
standing,walking,0,304,1000,0.30000000000000004
sitting,walking,0,311,1000,0.30000000000000004
sitting,sitting,1,301,1000,0.30000000000000004
sitting,standing,0,288,1000,0.30000000000000004
walking,sitting,0,293,1000,0.30000000000000004
standing,walking,0,291,1000,0.30000000000000004
standing,sitting,0,298,1000,0.30000000000000004
walking,standing,0,294,1000,0.30000000000000004
sitting,walking,0,281,1000,0.30000000000000004
standing,sitting,0,292,1000,0.30000000000000004
sitting,standing,0,299,1000,0.30000000000000004
sitting,walking,0,303,1000,0.30000000000000004
standing,sitting,0,306,1000,0.30000000000000004
standing,sitting,0,300,1000,0.30000000000000004
standing,standing,1,325,1000,0.30000000000000004
walking,sitting,0,295,1000,0.30000000000000004
standing,standing,1,326,1000,0.30000000000000004
sitting,standing,0,313,1000,0.30000000000000004
sitting,walking,0,288,1000,0.30000000000000004
walking,walking,1,316,1000,0.30000000000000004
walking,standing,0,293,1000,0.30000000000000004
standing,standing,1,293,1000,0.30000000000000004
sitting,walking,0,274,1000,0.30000000000000004
walking,walking,1,320,1000,0.30000000000000004
walking,sitting,0,301,1000,0.30000000000000004
sitting,walking,0,319,1000,0.30000000000000004
walking,walking,1,276,1000,0.30000000000000004
walking,standing,0,320,1000,0.30000000000000004
sitting,sitting,1,313,1000,0.30000000000000004
walking,standing,0,299,1000,0.30000000000000004
walking,sitting,0,294,1000,0.30000000000000004
sitting,walking,0,310,1000,0.30000000000000004
walking,walking,1,282,1000,0.30000000000000004
walking,walking,1,300,1000,0.30000000000000004
sitting,standing,0,299,1000,0.30000000000000004
walking,walking,1,278,1000,0.30000000000000004
standing,sitting,0,308,1000,0.30000000000000004
walking,sitting,0,306,1000,0.30000000000000004
walking,standing,0,277,1000,0.30000000000000004
standing,sitting,0,338,1000,0.30000000000000004
sitting,standing,0,292,1000,0.30000000000000004
sitting,walking,0,287,1000,0.30000000000000004
standing,standing,1,294,1000,0.30000000000000004
standing,walking,0,283,1000,0.30000000000000004
standing,standing,1,294,1000,0.30000000000000004
standing,walking,0,312,1000,0.30000000000000004
standing,walking,0,337,1000,0.30000000000000004
walking,sitting,0,312,1000,0.30000000000000004
walking,sitting,0,283,1000,0.30000000000000004
standing,sitting,0,299,1000,0.30000000000000004
sitting,walking,0,285,1000,0.30000000000000004
standing,standing,1,287,1000,0.30000000000000004
standing,standing,1,305,1000,0.30000000000000004
sitting,walking,0,285,1000,0.30000000000000004
sitting,standing,0,295,1000,0.30000000000000004
standing,standing,1,294,1000,0.30000000000000004
sitting,sitting,1,291,1000,0.30000000000000004
walking,walking,1,296,1000,0.30000000000000004
walking,sitting,0,310,1000,0.30000000000000004
standing,walking,0,312,1000,0.30000000000000004
walking,sitting,0,299,1000,0.30000000000000004
walking,sitting,0,300,1000,0.30000000000000004
walking,sitting,0,301,1000,0.30000000000000004
sitting,sitting,1,293,1000,0.30000000000000004
walking,sitting,0,301,1000,0.30000000000000004
sitting,walking,0,271,1000,0.30000000000000004
standing,walking,0,288,1000,0.30000000000000004
walking,standing,0,312,1000,0.30000000000000004
walking,standing,0,305,1000,0.30000000000000004
walking,standing,0,310,1000,0.30000000000000004
standing,walking,0,295,1000,0.30000000000000004
walking,walking,1,295,1000,0.30000000000000004
walking,standing,0,309,1000,0.30000000000000004
walking,sitting,0,281,1000,0.30000000000000004
sitting,walking,0,310,1000,0.30000000000000004
walking,sitting,0,312,1000,0.30000000000000004
standing,sitting,0,286,1000,0.30000000000000004
sitting,walking,0,292,1000,0.30000000000000004
sitting,standing,0,283,1000,0.30000000000000004
sitting,standing,0,304,1000,0.30000000000000004
standing,sitting,0,311,1000,0.30000000000000004
walking,sitting,0,286,1000,0.30000000000000004
walking,walking,1,294,1000,0.30000000000000004
walking,walking,1,306,1000,0.30000000000000004
standing,standing,1,293,1000,0.30000000000000004
standing,standing,1,302,1000,0.30000000000000004
standing,sitting,0,316,1000,0.30000000000000004
walking,walking,1,319,1000,0.30000000000000004
walking,standing,0,330,1000,0.30000000000000004
standing,standing,1,305,1000,0.30000000000000004
sitting,sitting,1,265,1000,0.30000000000000004
standing,standing,1,284,1000,0.30000000000000004
standing,standing,1,302,1000,0.30000000000000004
walking,walking,1,308,1000,0.30000000000000004
walking,standing,0,301,1000,0.30000000000000004
standing,standing,1,259,1000,0.30000000000000004
sitting,sitting,1,310,1000,0.30000000000000004
walking,walking,1,308,1000,0.30000000000000004
walking,sitting,0,292,1000,0.30000000000000004
standing,walking,0,288,1000,0.30000000000000004
sitting,sitting,1,301,1000,0.30000000000000004
standing,walking,0,285,1000,0.30000000000000004
walking,walking,1,310,1000,0.30000000000000004
standing,walking,0,297,1000,0.30000000000000004
standing,standing,1,306,1000,0.30000000000000004
standing,sitting,0,283,1000,0.30000000000000004
walking,sitting,0,325,1000,0.30000000000000004
walking,sitting,0,288,1000,0.30000000000000004
standing,walking,0,287,1000,0.30000000000000004
walking,walking,1,281,1000,0.30000000000000004
walking,sitting,0,301,1000,0.30000000000000004
sitting,standing,0,284,1000,0.30000000000000004
walking,sitting,0,306,1000,0.30000000000000004
sitting,standing,0,308,1000,0.30000000000000004
walking,walking,1,304,1000,0.30000000000000004
walking,walking,1,285,1000,0.30000000000000004
sitting,sitting,1,290,1000,0.30000000000000004
sitting,sitting,1,313,1000,0.30000000000000004
walking,standing,0,296,1000,0.30000000000000004
sitting,standing,0,296,1000,0.30000000000000004
walking,standing,0,304,1000,0.30000000000000004
walking,standing,0,312,1000,0.30000000000000004
walking,standing,0,289,1000,0.30000000000000004
walking,sitting,0,305,1000,0.30000000000000004
sitting,walking,0,296,1000,0.30000000000000004
sitting,standing,0,305,1000,0.30000000000000004
sitting,standing,0,307,1000,0.30000000000000004
sitting,walking,0,298,1000,0.30000000000000004
walking,sitting,0,307,1000,0.30000000000000004
standing,sitting,0,283,1000,0.30000000000000004
walking,walking,1,307,1000,0.30000000000000004
standing,walking,0,276,1000,0.30000000000000004
sitting,standing,0,303,1000,0.30000000000000004
walking,standing,0,311,1000,0.30000000000000004
standing,standing,1,300,1000,0.30000000000000004
sitting,sitting,1,298,1000,0.30000000000000004
walking,sitting,0,294,1000,0.30000000000000004
standing,sitting,0,289,1000,0.30000000000000004
sitting,sitting,1,307,1000,0.30000000000000004
walking,sitting,0,284,1000,0.30000000000000004
walking,sitting,0,282,1000,0.30000000000000004
walking,standing,0,282,1000,0.30000000000000004
standing,sitting,0,306,1000,0.30000000000000004
walking,standing,0,294,1000,0.30000000000000004
sitting,sitting,1,315,1000,0.30000000000000004
walking,standing,0,300,1000,0.30000000000000004
standing,standing,1,301,1000,0.30000000000000004
walking,standing,0,274,1000,0.30000000000000004
standing,walking,0,323,1000,0.30000000000000004
sitting,standing,0,284,1000,0.30000000000000004
walking,walking,1,301,1000,0.30000000000000004
standing,sitting,0,295,1000,0.30000000000000004
walking,walking,1,274,1000,0.30000000000000004
walking,walking,1,286,1000,0.30000000000000004
walking,walking,1,290,1000,0.30000000000000004
sitting,walking,0,307,1000,0.30000000000000004
sitting,walking,0,296,1000,0.30000000000000004
walking,walking,1,311,1000,0.30000000000000004
walking,walking,1,310,1000,0.30000000000000004
walking,walking,1,296,1000,0.30000000000000004
standing,walking,0,300,1000,0.30000000000000004
standing,walking,0,312,1000,0.30000000000000004
sitting,standing,0,294,1000,0.30000000000000004
sitting,standing,0,307,1000,0.30000000000000004
standing,walking,0,312,1000,0.30000000000000004
standing,sitting,0,299,1000,0.30000000000000004
sitting,sitting,1,300,1000,0.30000000000000004
walking,standing,0,326,1000,0.30000000000000004
sitting,sitting,1,297,1000,0.30000000000000004
walking,walking,1,298,1000,0.30000000000000004
walking,standing,0,281,1000,0.30000000000000004
walking,standing,0,313,1000,0.30000000000000004
sitting,sitting,1,306,1000,0.30000000000000004
standing,sitting,0,297,1000,0.30000000000000004
sitting,sitting,1,306,1000,0.30000000000000004
walking,walking,1,337,1000,0.30000000000000004
sitting,sitting,1,279,1000,0.30000000000000004
standing,sitting,0,321,1000,0.30000000000000004
standing,standing,1,313,1000,0.30000000000000004
walking,walking,1,288,1000,0.30000000000000004
walking,sitting,0,304,1000,0.30000000000000004
standing,walking,0,290,1000,0.30000000000000004
standing,standing,1,293,1000,0.30000000000000004
standing,standing,1,320,1000,0.30000000000000004
sitting,standing,0,308,1000,0.30000000000000004
sitting,walking,0,286,1000,0.30000000000000004
standing,standing,1,273,1000,0.30000000000000004
sitting,sitting,1,276,1000,0.30000000000000004
standing,sitting,0,309,1000,0.30000000000000004
walking,sitting,0,310,1000,0.30000000000000004
standing,sitting,0,332,1000,0.30000000000000004
walking,sitting,0,306,1000,0.30000000000000004
sitting,walking,0,306,1000,0.30000000000000004
sitting,standing,0,297,1000,0.30000000000000004
sitting,walking,0,323,1000,0.30000000000000004
walking,walking,1,284,1000,0.30000000000000004
standing,walking,0,291,1000,0.30000000000000004
standing,sitting,0,304,1000,0.30000000000000004
sitting,walking,0,310,1000,0.30000000000000004
standing,sitting,0,283,1000,0.30000000000000004
walking,walking,1,267,1000,0.30000000000000004
walking,walking,1,276,1000,0.30000000000000004
standing,sitting,0,303,1000,0.30000000000000004
sitting,standing,0,305,1000,0.30000000000000004
sitting,sitting,1,305,1000,0.30000000000000004
standing,walking,0,298,1000,0.30000000000000004
walking,standing,0,320,1000,0.30000000000000004
walking,sitting,0,288,1000,0.30000000000000004
walking,standing,0,308,1000,0.30000000000000004
standing,sitting,0,303,1000,0.30000000000000004
walking,walking,1,300,1000,0.30000000000000004
standing,walking,0,305,1000,0.30000000000000004
sitting,walking,0,299,1000,0.30000000000000004
sitting,sitting,1,314,1000,0.30000000000000004
standing,walking,0,276,1000,0.30000000000000004
sitting,sitting,1,313,1000,0.30000000000000004
standing,walking,0,316,1000,0.30000000000000004
sitting,standing,0,285,1000,0.30000000000000004
walking,walking,1,332,1000,0.30000000000000004
standing,walking,0,306,1000,0.30000000000000004
sitting,walking,0,322,1000,0.30000000000000004
walking,walking,1,304,1000,0.30000000000000004
sitting,standing,0,309,1000,0.30000000000000004
sitting,sitting,1,315,1000,0.30000000000000004
sitting,walking,0,289,1000,0.30000000000000004
standing,walking,0,302,1000,0.30000000000000004
standing,sitting,0,311,1000,0.30000000000000004
sitting,standing,0,294,1000,0.30000000000000004
sitting,walking,0,323,1000,0.30000000000000004
walking,sitting,0,286,1000,0.30000000000000004
sitting,standing,0,281,1000,0.30000000000000004
standing,standing,1,278,1000,0.30000000000000004
sitting,walking,0,281,1000,0.30000000000000004
sitting,standing,0,298,1000,0.30000000000000004
walking,sitting,0,295,1000,0.30000000000000004
standing,standing,1,304,1000,0.30000000000000004
sitting,standing,0,300,1000,0.30000000000000004
sitting,walking,0,294,1000,0.30000000000000004
sitting,walking,0,296,1000,0.30000000000000004
standing,standing,1,294,1000,0.30000000000000004
sitting,sitting,1,291,1000,0.30000000000000004
walking,sitting,0,305,1000,0.30000000000000004
sitting,standing,0,272,1000,0.30000000000000004
standing,walking,0,307,1000,0.30000000000000004
sitting,standing,0,323,1000,0.30000000000000004
standing,standing,1,295,1000,0.30000000000000004
standing,standing,1,286,1000,0.30000000000000004
sitting,standing,0,311,1000,0.30000000000000004
walking,sitting,0,314,1000,0.30000000000000004
standing,walking,0,308,1000,0.30000000000000004
walking,walking,1,299,1000,0.30000000000000004
standing,walking,0,322,1000,0.30000000000000004
standing,standing,1,274,1000,0.30000000000000004
sitting,walking,0,289,1000,0.30000000000000004
standing,walking,0,283,1000,0.30000000000000004
sitting,sitting,1,299,1000,0.30000000000000004
walking,standing,0,299,1000,0.30000000000000004
walking,walking,1,285,1000,0.30000000000000004
walking,standing,0,331,1000,0.30000000000000004
sitting,walking,0,288,1000,0.30000000000000004
standing,sitting,0,306,1000,0.30000000000000004
walking,sitting,0,306,1000,0.30000000000000004
standing,standing,1,324,1000,0.30000000000000004
walking,sitting,0,327,1000,0.30000000000000004
walking,standing,0,289,1000,0.30000000000000004
walking,sitting,0,294,1000,0.30000000000000004
standing,walking,0,305,1000,0.30000000000000004
walking,standing,0,275,1000,0.30000000000000004
walking,walking,1,305,1000,0.30000000000000004
sitting,walking,0,337,1000,0.30000000000000004
walking,walking,1,276,1000,0.30000000000000004
sitting,walking,0,294,1000,0.30000000000000004
standing,sitting,0,267,1000,0.30000000000000004
walking,standing,0,307,1000,0.30000000000000004
sitting,walking,0,296,1000,0.30000000000000004
walking,walking,1,315,1000,0.30000000000000004
walking,standing,0,287,1000,0.30000000000000004
sitting,walking,0,277,1000,0.30000000000000004
sitting,walking,0,260,1000,0.30000000000000004
walking,walking,1,291,1000,0.30000000000000004
walking,sitting,0,283,1000,0.30000000000000004
standing,sitting,0,303,1000,0.30000000000000004
sitting,standing,0,290,1000,0.30000000000000004
standing,walking,0,294,1000,0.30000000000000004
standing,sitting,0,298,1000,0.30000000000000004
sitting,walking,0,304,1000,0.30000000000000004
sitting,standing,0,301,1000,0.30000000000000004
standing,standing,1,303,1000,0.30000000000000004
walking,standing,0,300,1000,0.30000000000000004
standing,standing,1,315,1000,0.30000000000000004
standing,sitting,0,300,1000,0.30000000000000004
walking,standing,0,284,1000,0.30000000000000004
walking,walking,1,298,1000,0.30000000000000004
walking,sitting,0,278,1000,0.30000000000000004
sitting,standing,0,282,1000,0.30000000000000004
walking,walking,1,326,1000,0.30000000000000004
sitting,walking,0,303,1000,0.30000000000000004
walking,standing,0,302,1000,0.30000000000000004
walking,standing,0,286,1000,0.30000000000000004
standing,standing,1,303,1000,0.30000000000000004
sitting,walking,0,306,1000,0.30000000000000004
standing,standing,1,281,1000,0.30000000000000004
sitting,sitting,1,313,1000,0.30000000000000004
sitting,standing,0,288,1000,0.30000000000000004
standing,standing,1,314,1000,0.30000000000000004
walking,walking,1,285,1000,0.30000000000000004
sitting,standing,0,334,1000,0.30000000000000004
sitting,sitting,1,321,1000,0.30000000000000004
standing,standing,1,286,1000,0.30000000000000004
sitting,sitting,1,312,1000,0.30000000000000004
sitting,sitting,1,308,1000,0.30000000000000004
standing,walking,0,306,1000,0.30000000000000004
sitting,walking,0,295,1000,0.30000000000000004
standing,standing,1,299,1000,0.30000000000000004
sitting,sitting,1,320,1000,0.30000000000000004
sitting,walking,0,319,1000,0.30000000000000004
walking,sitting,0,331,1000,0.30000000000000004
walking,walking,1,320,1000,0.30000000000000004
walking,walking,1,283,1000,0.30000000000000004
standing,standing,1,299,1000,0.30000000000000004
walking,standing,0,310,1000,0.30000000000000004
sitting,standing,0,303,1000,0.30000000000000004
standing,standing,1,308,1000,0.30000000000000004
sitting,walking,0,283,1000,0.30000000000000004
sitting,walking,0,307,1000,0.30000000000000004
walking,sitting,0,286,1000,0.30000000000000004
walking,standing,0,271,1000,0.30000000000000004
sitting,sitting,1,295,1000,0.30000000000000004
walking,sitting,0,309,1000,0.30000000000000004
standing,standing,1,273,1000,0.30000000000000004
standing,sitting,0,309,1000,0.30000000000000004
standing,standing,1,325,1000,0.30000000000000004
walking,walking,1,1,1,0.4
standing,standing,1,402,1000,0.4
standing,walking,0,400,1000,0.4
standing,sitting,0,402,1000,0.4
walking,walking,1,385,1000,0.4
standing,walking,0,421,1000,0.4
walking,sitting,0,404,1000,0.4
sitting,standing,0,422,1000,0.4
sitting,sitting,1,384,1000,0.4
standing,standing,1,429,1000,0.4
standing,walking,0,390,1000,0.4
standing,walking,0,390,1000,0.4
standing,walking,0,407,1000,0.4
standing,walking,0,408,1000,0.4
sitting,standing,0,398,1000,0.4
sitting,sitting,1,391,1000,0.4
standing,walking,0,372,1000,0.4
walking,standing,0,405,1000,0.4
standing,walking,0,402,1000,0.4
walking,sitting,0,401,1000,0.4
sitting,walking,0,403,1000,0.4
walking,standing,0,407,1000,0.4
walking,walking,1,400,1000,0.4
standing,sitting,0,392,1000,0.4
standing,standing,1,382,1000,0.4
walking,sitting,0,387,1000,0.4
standing,walking,0,421,1000,0.4
walking,sitting,0,402,1000,0.4
standing,walking,0,413,1000,0.4
standing,sitting,0,376,1000,0.4
walking,walking,1,395,1000,0.4
standing,standing,1,411,1000,0.4
walking,walking,1,425,1000,0.4
walking,sitting,0,419,1000,0.4
standing,walking,0,408,1000,0.4
walking,walking,1,397,1000,0.4
sitting,standing,0,392,1000,0.4
walking,sitting,0,404,1000,0.4
standing,standing,1,386,1000,0.4
sitting,walking,0,422,1000,0.4
standing,sitting,0,394,1000,0.4
standing,standing,1,413,1000,0.4
sitting,walking,0,397,1000,0.4
standing,sitting,0,423,1000,0.4
walking,walking,1,408,1000,0.4
walking,standing,0,424,1000,0.4
walking,sitting,0,402,1000,0.4
sitting,walking,0,392,1000,0.4
walking,standing,0,399,1000,0.4
walking,walking,1,437,1000,0.4
standing,standing,1,420,1000,0.4
standing,sitting,0,398,1000,0.4
sitting,sitting,1,400,1000,0.4
sitting,sitting,1,420,1000,0.4
walking,sitting,0,407,1000,0.4
standing,standing,1,378,1000,0.4
walking,standing,0,410,1000,0.4
walking,walking,1,349,1000,0.4
sitting,standing,0,399,1000,0.4
sitting,standing,0,405,1000,0.4
walking,walking,1,388,1000,0.4
walking,walking,1,394,1000,0.4
walking,standing,0,403,1000,0.4
standing,standing,1,375,1000,0.4
standing,walking,0,368,1000,0.4
standing,sitting,0,412,1000,0.4
sitting,walking,0,390,1000,0.4
standing,standing,1,396,1000,0.4
sitting,sitting,1,376,1000,0.4
sitting,walking,0,386,1000,0.4
standing,sitting,0,417,1000,0.4
standing,sitting,0,387,1000,0.4
sitting,walking,0,398,1000,0.4
standing,standing,1,406,1000,0.4
standing,sitting,0,373,1000,0.4
sitting,sitting,1,400,1000,0.4
sitting,sitting,1,411,1000,0.4
sitting,sitting,1,400,1000,0.4
walking,standing,0,409,1000,0.4
standing,sitting,0,393,1000,0.4
sitting,sitting,1,371,1000,0.4
walking,sitting,0,380,1000,0.4
walking,walking,1,402,1000,0.4
sitting,sitting,1,422,1000,0.4
walking,walking,1,395,1000,0.4
sitting,standing,0,403,1000,0.4
standing,standing,1,376,1000,0.4
standing,standing,1,390,1000,0.4
sitting,walking,0,390,1000,0.4
standing,sitting,0,397,1000,0.4
walking,standing,0,401,1000,0.4
standing,walking,0,400,1000,0.4
walking,walking,1,405,1000,0.4
standing,sitting,0,398,1000,0.4
sitting,standing,0,389,1000,0.4
standing,standing,1,397,1000,0.4
sitting,walking,0,402,1000,0.4
walking,walking,1,398,1000,0.4
walking,sitting,0,400,1000,0.4
standing,standing,1,401,1000,0.4
walking,sitting,0,394,1000,0.4
sitting,walking,0,413,1000,0.4
walking,sitting,0,417,1000,0.4
standing,standing,1,393,1000,0.4
standing,sitting,0,376,1000,0.4
standing,standing,1,381,1000,0.4
sitting,sitting,1,405,1000,0.4
walking,standing,0,379,1000,0.4
sitting,walking,0,419,1000,0.4
walking,sitting,0,394,1000,0.4
walking,sitting,0,391,1000,0.4
sitting,walking,0,389,1000,0.4
sitting,standing,0,410,1000,0.4
standing,sitting,0,422,1000,0.4
sitting,sitting,1,400,1000,0.4
walking,walking,1,413,1000,0.4
sitting,walking,0,374,1000,0.4
sitting,sitting,1,400,1000,0.4
sitting,walking,0,385,1000,0.4
walking,sitting,0,394,1000,0.4
walking,standing,0,413,1000,0.4
walking,walking,1,397,1000,0.4
standing,standing,1,383,1000,0.4
walking,sitting,0,404,1000,0.4
standing,walking,0,379,1000,0.4
sitting,sitting,1,425,1000,0.4
standing,sitting,0,420,1000,0.4
sitting,standing,0,381,1000,0.4
sitting,walking,0,383,1000,0.4
walking,standing,0,404,1000,0.4
sitting,standing,0,397,1000,0.4
standing,standing,1,388,1000,0.4
walking,standing,0,383,1000,0.4
sitting,sitting,1,396,1000,0.4
standing,standing,1,388,1000,0.4
walking,standing,0,393,1000,0.4
standing,walking,0,401,1000,0.4
walking,standing,0,382,1000,0.4
standing,standing,1,407,1000,0.4
walking,walking,1,411,1000,0.4
walking,sitting,0,380,1000,0.4
standing,sitting,0,401,1000,0.4
standing,standing,1,406,1000,0.4
standing,walking,0,392,1000,0.4
