node,ground_truth,inference,iscorrect,p
node3,standing,sitting,0,0.1
node1,sitting,standing,0,0.1
node2,standing,sitting,0,0.1
node3,standing,walking,0,0.1
node1,standing,walking,0,0.1
node2,sitting,walking,0,0.1
node3,sitting,walking,0,0.1
node1,standing,sitting,0,0.1
node2,standing,walking,0,0.1
node3,walking,standing,0,0.1
node1,standing,sitting,0,0.1
node2,standing,walking,0,0.1
node3,sitting,standing,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,walking,0,0.1
node3,sitting,standing,0,0.1
node1,sitting,walking,0,0.1
node2,walking,sitting,0,0.1
node3,sitting,standing,0,0.1
node1,standing,sitting,0,0.1
node2,sitting,walking,0,0.1
node3,sitting,walking,0,0.1
node1,walking,walking,1,0.1
node2,walking,standing,0,0.1
node3,standing,walking,0,0.1
node1,walking,sitting,0,0.1
node2,standing,walking,0,0.1
node3,standing,walking,0,0.1
node1,walking,standing,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,walking,0,0.1
node1,sitting,walking,0,0.1
node2,standing,sitting,0,0.1
node3,sitting,walking,0,0.1
node1,sitting,walking,0,0.1
node2,sitting,walking,0,0.1
node3,standing,sitting,0,0.1
node1,walking,standing,0,0.1
node2,walking,standing,0,0.1
node3,walking,sitting,0,0.1
node1,sitting,standing,0,0.1
node2,walking,sitting,0,0.1
node3,sitting,standing,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,standing,0,0.1
node3,standing,walking,0,0.1
node1,standing,standing,1,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,walking,standing,0,0.1
node2,sitting,walking,0,0.1
node3,standing,walking,0,0.1
node1,walking,sitting,0,0.1
node2,walking,sitting,0,0.1
node3,sitting,walking,0,0.1
node1,sitting,walking,0,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,sitting,walking,0,0.1
node2,walking,sitting,0,0.1
node3,standing,walking,0,0.1
node1,sitting,standing,0,0.1
node2,standing,walking,0,0.1
node3,standing,sitting,0,0.1
node1,standing,walking,0,0.1
node2,walking,standing,0,0.1
node3,walking,sitting,0,0.1
node1,sitting,sitting,1,0.1
node2,sitting,sitting,1,0.1
node3,walking,sitting,0,0.1
node1,walking,standing,0,0.1
node2,walking,sitting,0,0.1
node3,walking,standing,0,0.1
node1,sitting,standing,0,0.1
node2,standing,sitting,0,0.1
node3,walking,walking,1,0.1
node1,walking,sitting,0,0.1
node2,standing,sitting,0,0.1
node3,sitting,walking,0,0.1
node1,sitting,standing,0,0.1
node2,walking,sitting,0,0.1
node3,sitting,sitting,1,0.1
node1,standing,sitting,0,0.1
node2,walking,standing,0,0.1
node3,walking,standing,0,0.1
node1,standing,standing,1,0.1
node2,walking,standing,0,0.1
node3,standing,sitting,0,0.1
node1,walking,standing,0,0.1
node2,standing,sitting,0,0.1
node3,standing,walking,0,0.1
node1,standing,standing,1,0.1
node2,standing,walking,0,0.1
node3,sitting,standing,0,0.1
node1,standing,sitting,0,0.1
node2,sitting,sitting,1,0.1
node3,sitting,walking,0,0.1
node1,sitting,walking,0,0.1
node2,sitting,walking,0,0.1
node3,standing,walking,0,0.1
node1,sitting,sitting,1,0.1
node2,walking,sitting,0,0.1
node3,standing,sitting,0,0.1
node1,walking,standing,0,0.1
node2,walking,standing,0,0.1
node3,standing,sitting,0,0.1
node1,sitting,standing,0,0.1
node2,standing,sitting,0,0.1
node3,sitting,walking,0,0.1
node1,standing,standing,1,0.1
node2,walking,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,sitting,walking,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,standing,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,walking,0,0.1
node1,walking,standing,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,walking,0,0.1
node1,walking,standing,0,0.1
node2,walking,standing,0,0.1
node3,walking,sitting,0,0.1
node1,standing,sitting,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,sitting,1,0.1
node1,standing,walking,0,0.1
node2,sitting,walking,0,0.1
node3,standing,walking,0,0.1
node1,sitting,standing,0,0.1
node2,standing,sitting,0,0.1
node3,walking,standing,0,0.1
node1,walking,walking,1,0.1
node2,standing,walking,0,0.1
node3,standing,sitting,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,standing,0,0.1
node1,sitting,standing,0,0.1
node2,standing,standing,1,0.1
node3,walking,standing,0,0.1
node1,standing,sitting,0,0.1
node2,walking,sitting,0,0.1
node3,standing,sitting,0,0.1
node1,sitting,standing,0,0.1
node2,walking,sitting,0,0.1
node3,standing,sitting,0,0.1
node1,sitting,walking,0,0.1
node2,walking,standing,0,0.1
node3,walking,sitting,0,0.1
node1,standing,walking,0,0.1
node2,walking,sitting,0,0.1
node3,standing,walking,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,standing,0,0.1
node3,standing,sitting,0,0.1
node1,walking,sitting,0,0.1
node2,sitting,walking,0,0.1
node3,sitting,walking,0,0.1
node1,sitting,walking,0,0.1
node2,walking,standing,0,0.1
node3,standing,sitting,0,0.1
node1,sitting,walking,0,0.1
node2,standing,walking,0,0.1
node3,walking,sitting,0,0.1
node1,standing,sitting,0,0.1
node2,standing,sitting,0,0.1
node3,walking,standing,0,0.1
node1,standing,sitting,0,0.1
node2,sitting,walking,0,0.1
node3,standing,walking,0,0.1
node1,sitting,walking,0,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,standing,sitting,0,0.1
node2,standing,standing,1,0.1
node3,walking,standing,0,0.1
node1,sitting,walking,0,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,standing,sitting,0,0.1
node2,walking,standing,0,0.1
node3,walking,sitting,0,0.1
node1,sitting,walking,0,0.1
node2,standing,sitting,0,0.1
node3,standing,sitting,0,0.1
node1,walking,standing,0,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,standing,walking,0,0.1
node2,sitting,walking,0,0.1
node3,sitting,walking,0,0.1
node1,walking,standing,0,0.1
node2,standing,standing,1,0.1
node3,sitting,standing,0,0.1
node1,sitting,standing,0,0.1
node2,standing,sitting,0,0.1
node3,walking,standing,0,0.1
node1,walking,sitting,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,standing,0,0.1
node1,standing,walking,0,0.1
node2,standing,walking,0,0.1
node3,standing,walking,0,0.1
node1,standing,walking,0,0.1
node2,standing,walking,0,0.1
node3,walking,walking,1,0.1
node1,standing,walking,0,0.1
node2,walking,standing,0,0.1
node3,walking,walking,1,0.1
node1,walking,sitting,0,0.1
node2,walking,sitting,0,0.1
node3,walking,standing,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,standing,0,0.1
node3,standing,sitting,0,0.1
node1,walking,sitting,0,0.1
node2,sitting,standing,0,0.1
node3,standing,sitting,0,0.1
node1,walking,sitting,0,0.1
node2,walking,walking,1,0.1
node3,walking,walking,1,0.1
node1,sitting,walking,0,0.1
node2,standing,walking,0,0.1
node3,walking,standing,0,0.1
node1,sitting,walking,0,0.1
node2,walking,sitting,0,0.1
node3,walking,standing,0,0.1
node1,walking,standing,0,0.1
node2,sitting,standing,0,0.1
node3,sitting,standing,0,0.1
node1,sitting,standing,0,0.1
node2,sitting,walking,0,0.1
node3,walking,standing,0,0.1
node1,walking,standing,0,0.1
node2,standing,standing,1,0.1
node3,sitting,standing,0,0.1
node1,walking,standing,0,0.1
node2,standing,walking,0,0.1
node3,standing,walking,0,0.1
node1,walking,standing,0,0.1
node2,walking,standing,0,0.1
node3,standing,walking,0,0.1
node1,standing,sitting,0,0.1
node2,standing,walking,0,0.1
node3,standing,walking,0,0.1
node1,standing,standing,1,0.1
node2,walking,sitting,0,0.1
node3,walking,standing,0,0.1
node1,sitting,standing,0,0.1
node2,walking,sitting,0,0.1
node3,standing,walking,0,0.1
node1,standing,walking,0,0.1
node2,walking,sitting,0,0.1
node3,sitting,walking,0,0.1
node1,standing,standing,1,0.1
node2,standing,walking,0,0.1
node3,walking,standing,0,0.1
node1,walking,sitting,0,0.1
node2,walking,standing,0,0.1
node3,sitting,sitting,1,0.1
node1,walking,standing,0,0.1
node2,standing,standing,1,0.1
node3,walking,standing,0,0.1
node1,walking,standing,0,0.1
node2,walking,walking,1,0.1
node3,walking,sitting,0,0.1
node1,walking,standing,0,0.1
node2,sitting,walking,0,0.1
node3,sitting,walking,0,0.1
node1,walking,standing,0,0.1
node2,walking,sitting,0,0.1
node3,walking,walking,1,0.1
node1,walking,standing,0,0.1
node2,standing,walking,0,0.1
node3,standing,sitting,0,0.1
node1,standing,sitting,0,0.1
node2,standing,standing,1,0.1
node3,walking,standing,0,0.1
node1,standing,walking,0,0.1
node2,walking,sitting,0,0.1
node3,walking,standing,0,0.1
node1,standing,walking,0,0.1
node2,sitting,walking,0,0.1
node3,walking,sitting,0,0.1
node1,sitting,standing,0,0.1
node2,standing,walking,0,0.1
node3,standing,walking,0,0.1
node1,walking,standing,0,0.1
node2,walking,sitting,0,0.1
node3,standing,sitting,0,0.1
node1,standing,sitting,0,0.1
node2,sitting,standing,0,0.1
node3,walking,walking,1,0.1
node1,walking,walking,1,0.1
node2,walking,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,walking,sitting,0,0.1
node2,walking,walking,1,0.1
node3,sitting,sitting,1,0.1
node1,standing,sitting,0,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,walking,sitting,0,0.1
node2,standing,sitting,0,0.1
node3,walking,standing,0,0.1
node1,sitting,walking,0,0.1
node2,walking,sitting,0,0.1
node3,walking,standing,0,0.1
node1,walking,standing,0,0.1
node2,sitting,walking,0,0.1
node3,standing,walking,0,0.1
node1,standing,sitting,0,0.1
node2,sitting,standing,0,0.1
node3,walking,standing,0,0.1
node1,walking,sitting,0,0.1
node2,walking,sitting,0,0.1
node3,sitting,walking,0,0.1
node1,standing,sitting,0,0.1
node2,standing,sitting,0,0.1
node3,walking,sitting,0,0.1
node1,walking,sitting,0,0.1
node2,walking,standing,0,0.1
node3,standing,sitting,0,0.1
node1,standing,standing,1,0.1
node2,walking,walking,1,0.1
node3,standing,standing,1,0.1
node1,walking,standing,0,0.1
node1,standing,walking,0,0.2
node2,walking,walking,1,0.2
node3,sitting,sitting,1,0.2
node1,sitting,sitting,1,0.2
node2,walking,walking,1,0.2
node3,standing,sitting,0,0.2
node1,standing,standing,1,0.2
node2,sitting,walking,0,0.2
node3,sitting,standing,0,0.2
node1,walking,standing,0,0.2
node2,walking,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,sitting,standing,0,0.2
node2,sitting,standing,0,0.2
node3,standing,walking,0,0.2
node1,walking,standing,0,0.2
node2,sitting,walking,0,0.2
node3,walking,sitting,0,0.2
node1,walking,standing,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,standing,standing,1,0.2
node2,standing,walking,0,0.2
node3,standing,walking,0,0.2
node1,standing,sitting,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,standing,1,0.2
node2,standing,standing,1,0.2
node3,walking,standing,0,0.2
node1,walking,standing,0,0.2
node2,standing,walking,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,standing,0,0.2
node2,sitting,sitting,1,0.2
node3,sitting,sitting,1,0.2
node1,standing,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,walking,sitting,0,0.2
node1,walking,standing,0,0.2
node2,standing,walking,0,0.2
node3,standing,walking,0,0.2
node1,walking,standing,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,walking,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,walking,0,0.2
node2,standing,sitting,0,0.2
node3,walking,standing,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,sitting,1,0.2
node3,sitting,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,standing,sitting,0,0.2
node3,standing,standing,1,0.2
node1,walking,standing,0,0.2
node2,sitting,walking,0,0.2
node3,standing,standing,1,0.2
node1,sitting,standing,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,sitting,1,0.2
node1,standing,walking,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,standing,walking,0,0.2
node2,sitting,walking,0,0.2
node3,walking,standing,0,0.2
node1,walking,walking,1,0.2
node2,walking,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,sitting,walking,0,0.2
node2,standing,walking,0,0.2
node3,walking,sitting,0,0.2
node1,standing,walking,0,0.2
node2,sitting,standing,0,0.2
node3,standing,walking,0,0.2
node1,walking,standing,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,standing,walking,0,0.2
node1,sitting,standing,0,0.2
node2,walking,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,standing,0,0.2
node2,walking,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,sitting,walking,0,0.2
node2,sitting,walking,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,walking,0,0.2
node2,standing,walking,0,0.2
node3,standing,standing,1,0.2
node1,sitting,standing,0,0.2
node2,sitting,walking,0,0.2
node3,walking,standing,0,0.2
node1,standing,sitting,0,0.2
node2,walking,sitting,0,0.2
node3,walking,walking,1,0.2
node1,sitting,sitting,1,0.2
node2,standing,walking,0,0.2
node3,standing,walking,0,0.2
node1,sitting,sitting,1,0.2
node2,standing,walking,0,0.2
node3,standing,sitting,0,0.2
node1,standing,walking,0,0.2
node2,standing,walking,0,0.2
node3,standing,walking,0,0.2
node1,standing,standing,1,0.2
node2,sitting,sitting,1,0.2
node3,standing,sitting,0,0.2
node1,walking,standing,0,0.2
node2,walking,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,walking,walking,1,0.2
node2,walking,standing,0,0.2
node3,walking,standing,0,0.2
node1,standing,walking,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,walking,standing,0,0.2
node3,sitting,standing,0,0.2
node1,standing,standing,1,0.2
node2,walking,walking,1,0.2
node3,walking,sitting,0,0.2
node1,sitting,standing,0,0.2
node2,walking,standing,0,0.2
node3,walking,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,sitting,0,0.2
node2,standing,walking,0,0.2
node3,standing,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,standing,walking,0,0.2
node1,sitting,sitting,1,0.2
node2,walking,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,sitting,1,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,standing,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,sitting,1,0.2
node1,standing,walking,0,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,sitting,walking,0,0.2
node2,sitting,walking,0,0.2
node3,walking,standing,0,0.2
node1,sitting,standing,0,0.2
node2,sitting,standing,0,0.2
node3,standing,standing,1,0.2
node1,sitting,walking,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,standing,0,0.2
node1,standing,sitting,0,0.2
node2,standing,walking,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,sitting,1,0.2
node2,standing,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,walking,standing,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,standing,0,0.2
node1,standing,walking,0,0.2
node2,standing,standing,1,0.2
node3,standing,sitting,0,0.2
node1,standing,walking,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,standing,sitting,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,sitting,1,0.2
node1,walking,standing,0,0.2
node2,sitting,standing,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,walking,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,sitting,1,0.2
node1,walking,standing,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,walking,0,0.2
node1,walking,standing,0,0.2
node2,sitting,standing,0,0.2
node3,walking,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,walking,walking,1,0.2
node3,sitting,walking,0,0.2
node1,standing,sitting,0,0.2
node2,standing,walking,0,0.2
node3,walking,walking,1,0.2
node1,sitting,sitting,1,0.2
node2,standing,standing,1,0.2
node3,sitting,sitting,1,0.2
node1,sitting,walking,0,0.2
node2,walking,standing,0,0.2
node3,sitting,walking,0,0.2
node1,walking,walking,1,0.2
node2,sitting,standing,0,0.2
node3,sitting,standing,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,standing,walking,0,0.2
node1,walking,walking,1,0.2
node2,walking,walking,1,0.2
node3,walking,standing,0,0.2
node1,walking,sitting,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,sitting,1,0.2
node1,standing,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,standing,walking,0,0.2
node1,sitting,sitting,1,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,standing,1,0.2
node2,sitting,sitting,1,0.2
node3,walking,standing,0,0.2
node1,standing,standing,1,0.2
node2,standing,standing,1,0.2
node3,standing,sitting,0,0.2
node1,walking,standing,0,0.2
node2,standing,standing,1,0.2
node3,sitting,standing,0,0.2
node1,walking,sitting,0,0.2
node2,walking,walking,1,0.2
node3,sitting,sitting,1,0.2
node1,walking,walking,1,0.2
node2,walking,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,standing,sitting,0,0.2
node1,standing,walking,0,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,standing,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,sitting,walking,0,0.2
node2,walking,standing,0,0.2
node3,walking,walking,1,0.2
node1,walking,sitting,0,0.2
node2,standing,walking,0,0.2
node3,sitting,standing,0,0.2
node1,walking,standing,0,0.2
node2,sitting,standing,0,0.2
node3,walking,walking,1,0.2
node1,standing,walking,0,0.2
node2,sitting,walking,0,0.2
node3,walking,standing,0,0.2
node1,standing,standing,1,0.2
node2,standing,sitting,0,0.2
node3,standing,walking,0,0.2
node1,standing,walking,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,walking,0,0.2
node1,walking,standing,0,0.2
node2,standing,standing,1,0.2
node3,walking,walking,1,0.2
node1,standing,walking,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,sitting,1,0.2
node1,walking,sitting,0,0.2
node2,sitting,sitting,1,0.2
node3,sitting,walking,0,0.2
node1,sitting,walking,0,0.2
node2,standing,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,sitting,walking,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,walking,sitting,0,0.2
node2,walking,standing,0,0.2
node3,standing,standing,1,0.2
node1,sitting,standing,0,0.2
node2,standing,walking,0,0.2
node3,standing,walking,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,standing,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,walking,0,0.2
node3,sitting,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,standing,0,0.2
node3,standing,walking,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,sitting,1,0.2
node3,walking,standing,0,0.2
node1,standing,standing,1,0.2
node2,walking,sitting,0,0.2
node3,walking,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,walking,standing,0,0.2
node3,walking,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,sitting,1,0.2
node3,walking,standing,0,0.2
node1,standing,walking,0,0.2
node2,walking,walking,1,0.2
node3,sitting,walking,0,0.2
node1,standing,sitting,0,0.2
node2,walking,standing,0,0.2
node3,standing,sitting,0,0.2
node1,walking,standing,0,0.2
node2,standing,sitting,0,0.2
node3,walking,standing,0,0.2
node1,standing,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,sitting,walking,0,0.2
node2,sitting,sitting,1,0.2
node3,walking,sitting,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,standing,0,0.2
node3,sitting,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,standing,0,0.2
node3,standing,walking,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,standing,0,0.2
node1,walking,standing,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,walking,1,0.2
node3,sitting,walking,0,0.2
node1,sitting,sitting,1,0.2
node2,standing,walking,0,0.2
node3,walking,sitting,0,0.2
node1,sitting,standing,0,0.2
node2,walking,walking,1,0.2
node3,sitting,walking,0,0.2
node1,walking,standing,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,sitting,1,0.2
node1,standing,sitting,0,0.2
node2,walking,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,sitting,1,0.2
node2,walking,standing,0,0.2
node3,standing,standing,1,0.2
node1,walking,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,walking,sitting,0,0.2
node1,walking,standing,0,0.2
node2,walking,standing,0,0.2
node3,walking,walking,1,0.2
node1,walking,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,walking,0,0.2
node1,sitting,standing,0,0.2
node2,sitting,walking,0,0.2
node3,walking,walking,1,0.2
node1,standing,standing,1,0.2
node2,walking,sitting,0,0.2
node3,walking,standing,0,0.2
node1,walking,walking,1,0.2
node2,standing,sitting,0,0.2
node3,sitting,sitting,1,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,walking,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,standing,0,0.2
node3,sitting,standing,0,0.2
node1,standing,walking,0,0.2
node2,standing,walking,0,0.2
node3,sitting,standing,0,0.2
node1,standing,walking,0,0.2
node2,sitting,walking,0,0.2
node3,standing,standing,1,0.2
node1,sitting,walking,0,0.2
node2,standing,sitting,0,0.2
node3,walking,walking,1,0.2
node1,standing,walking,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,sitting,0,0.2
node3,walking,walking,1,0.2
node1,sitting,walking,0,0.2
node2,standing,sitting,0,0.2
node3,sitting,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,sitting,standing,0,0.2
node2,standing,standing,1,0.2
node3,sitting,standing,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,walking,0,0.2
node1,sitting,standing,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,walking,1,0.2
node3,sitting,walking,0,0.2
node1,walking,standing,0,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,standing,standing,1,0.2
node2,sitting,standing,0,0.2
node3,standing,sitting,0,0.2
node1,standing,walking,0,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,walking,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,standing,walking,0,0.2
node1,sitting,walking,0,0.2
node2,sitting,sitting,1,0.2
node3,standing,sitting,0,0.2
node1,walking,standing,0,0.2
node2,standing,walking,0,0.2
node3,walking,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,sitting,1,0.2
node3,standing,sitting,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,walking,0,0.2
node3,standing,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,standing,walking,0,0.2
node3,sitting,standing,0,0.2
node1,standing,walking,0,0.2
node2,sitting,sitting,1,0.2
node3,walking,walking,1,0.2
node1,walking,walking,1,0.2
node2,walking,walking,1,0.2
node3,walking,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,walking,standing,0,0.2
node3,walking,walking,1,0.2
node1,walking,standing,0,0.2
node2,standing,walking,0,0.2
node3,sitting,walking,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,walking,walking,1,0.2
node1,sitting,walking,0,0.2
node2,walking,sitting,0,0.2
node3,walking,standing,0,0.2
node1,standing,walking,0,0.2
node2,standing,walking,0,0.2
node3,standing,standing,1,0.2
node1,standing,walking,0,0.2
node2,walking,sitting,0,0.2
node3,standing,standing,1,0.2
node1,sitting,standing,0,0.2
node2,standing,sitting,0,0.2
node3,walking,standing,0,0.2
node1,sitting,walking,0,0.2
node2,walking,standing,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,standing,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,sitting,1,0.2
node1,sitting,standing,0,0.2
node2,standing,walking,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,walking,0,0.2
node3,sitting,standing,0,0.2
node1,walking,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,walking,0,0.2
node1,walking,sitting,0,0.2
node2,standing,sitting,0,0.2
node3,walking,sitting,0,0.2
node1,walking,walking,1,0.2
node2,sitting,standing,0,0.2
node3,walking,standing,0,0.2
node1,walking,sitting,0,0.2
node2,standing,walking,0,0.2
node3,walking,standing,0,0.2
node1,standing,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,walking,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,standing,0,0.2
node2,standing,sitting,0,0.2
node3,walking,standing,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,sitting,sitting,1,0.2
node1,walking,walking,1,0.2
node2,walking,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,sitting,1,0.2
node2,walking,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,sitting,sitting,1,0.2
node2,sitting,standing,0,0.2
node3,sitting,standing,0,0.2
node1,standing,sitting,0,0.2
node2,walking,standing,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,walking,0,0.2
node2,standing,walking,0,0.2
node3,standing,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,sitting,walking,0,0.2
node3,standing,standing,1,0.2
node1,walking,sitting,0,0.2
node2,sitting,standing,0,0.2
node3,sitting,walking,0,0.2
node1,sitting,sitting,1,0.2
node2,walking,walking,1,0.2
node3,standing,walking,0,0.2
node1,standing,walking,0,0.2
node2,walking,sitting,0,0.2
node3,sitting,standing,0,0.2
node1,sitting,walking,0,0.2
node2,walking,sitting,0,0.2
node3,standing,sitting,0,0.2
node1,walking,sitting,0,0.2
node2,standing,walking,0,0.2
node3,standing,sitting,0,0.2
node1,standing,sitting,0,0.2
node2,walking,walking,1,0.2
node3,standing,sitting,0,0.2
node1,walking,walking,1,0.2
node2,sitting,sitting,1,0.2
node3,sitting,walking,0,0.2
