actual_mode,predicted_mode,iscorrect_mode,iscorrect_inferences,total_nodes,p
sitting,standing,0,0,2,0.2
sitting,standing,0,0,2,0.2
standing,standing,1,1,2,0.2
standing,walking,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,standing,0,0,2,0.2
standing,sitting,0,0,2,0.2
sitting,walking,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,standing,1,1,2,0.2
sitting,standing,0,0,2,0.2
sitting,walking,0,0,2,0.2
sitting,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
standing,walking,0,1,2,0.2
standing,sitting,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
walking,standing,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,walking,1,1,2,0.2
sitting,standing,0,0,2,0.2
walking,standing,0,0,2,0.2
walking,standing,0,0,2,0.2
standing,walking,0,0,2,0.2
standing,walking,0,1,2,0.2
standing,standing,1,1,2,0.2
standing,sitting,0,0,2,0.2
walking,sitting,0,1,2,0.2
standing,sitting,0,0,2,0.2
sitting,standing,0,1,2,0.2
standing,walking,0,1,2,0.2
sitting,walking,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,standing,0,1,2,0.2
walking,sitting,0,0,2,0.2
walking,standing,0,0,2,0.2
walking,sitting,0,0,2,0.2
walking,sitting,0,1,2,0.2
sitting,walking,0,0,2,0.2
sitting,standing,0,0,2,0.2
sitting,standing,0,0,2,0.2
walking,standing,0,0,2,0.2
standing,walking,0,1,2,0.2
sitting,walking,0,1,2,0.2
standing,sitting,0,1,2,0.2
walking,sitting,0,0,2,0.2
standing,sitting,0,1,2,0.2
sitting,standing,0,0,2,0.2
sitting,walking,0,0,2,0.2
sitting,sitting,1,2,2,0.2
sitting,walking,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,sitting,0,0,2,0.2
walking,standing,0,0,2,0.2
sitting,sitting,1,1,2,0.2
walking,sitting,0,1,2,0.2
standing,standing,1,2,2,0.2
walking,standing,0,0,2,0.2
standing,standing,1,2,2,0.2
walking,standing,0,1,2,0.2
walking,standing,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,standing,0,1,2,0.2
walking,standing,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,sitting,0,0,2,0.2
walking,sitting,0,0,2,0.2
standing,walking,0,0,2,0.2
standing,sitting,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,walking,1,1,2,0.2
walking,sitting,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,standing,0,0,2,0.2
standing,standing,1,2,2,0.2
standing,walking,0,0,2,0.2
sitting,sitting,1,1,2,0.2
sitting,standing,0,0,2,0.2
sitting,sitting,1,1,2,0.2
standing,walking,0,0,2,0.2
sitting,standing,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,sitting,0,0,2,0.2
walking,sitting,0,0,2,0.2
walking,standing,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,sitting,1,2,2,0.2
walking,standing,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,standing,0,0,2,0.2
standing,sitting,0,1,2,0.2
walking,standing,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,walking,0,0,2,0.2
walking,standing,0,1,2,0.2
walking,standing,0,0,2,0.2
standing,walking,0,1,2,0.2
sitting,walking,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,walking,0,1,2,0.2
sitting,standing,0,0,2,0.2
sitting,standing,0,0,2,0.2
standing,standing,1,1,2,0.2
standing,walking,0,1,2,0.2
sitting,walking,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,walking,1,1,2,0.2
walking,standing,0,1,2,0.2
standing,standing,1,2,2,0.2
walking,standing,0,0,2,0.2
standing,standing,1,1,2,0.2
standing,walking,0,0,2,0.2
walking,walking,1,1,2,0.2
walking,sitting,0,0,2,0.2
sitting,standing,0,0,2,0.2
sitting,standing,0,0,2,0.2
walking,standing,0,1,2,0.2
sitting,standing,0,0,2,0.2
standing,walking,0,1,2,0.2
sitting,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
walking,standing,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,walking,0,1,2,0.2
walking,walking,1,2,2,0.2
walking,standing,0,0,2,0.2
sitting,standing,0,0,2,0.2
walking,standing,0,0,2,0.2
standing,sitting,0,0,2,0.2
standing,walking,0,0,2,0.2
walking,sitting,0,1,2,0.2
sitting,standing,0,1,2,0.2
standing,walking,0,1,2,0.2
standing,sitting,0,0,2,0.2
sitting,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
walking,standing,0,1,2,0.2
sitting,standing,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,walking,0,0,2,0.2
walking,sitting,0,0,2,0.2
sitting,standing,0,0,2,0.2
walking,walking,1,2,2,0.2
walking,walking,1,1,2,0.2
walking,sitting,0,1,2,0.2
standing,walking,0,0,2,0.2
walking,walking,1,1,2,0.2
sitting,sitting,1,1,2,0.2
walking,walking,1,1,2,0.2
standing,walking,0,1,2,0.2
walking,standing,0,0,2,0.2
sitting,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
standing,walking,0,1,2,0.2
sitting,walking,0,0,2,0.2
sitting,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
sitting,standing,0,1,2,0.2
sitting,walking,0,0,2,0.2
standing,walking,0,0,2,0.2
walking,standing,0,0,2,0.2
walking,standing,0,0,2,0.2
sitting,sitting,1,1,2,0.2
sitting,sitting,1,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,sitting,0,1,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,sitting,0,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,sitting,0,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
walking,sitting,0,1,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,standing,0,1,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,sitting,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,walking,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,standing,1,2,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,sitting,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,standing,1,1,2,0.30000000000000004
walking,standing,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.30000000000000004
sitting,walking,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,standing,0,1,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,walking,1,1,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
standing,walking,0,1,2,0.30000000000000004
standing,sitting,0,1,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
walking,sitting,0,0,2,0.30000000000000004
standing,sitting,0,0,2,0.30000000000000004
sitting,standing,0,0,2,0.30000000000000004
walking,walking,1,2,2,0.30000000000000004
standing,walking,0,0,2,0.30000000000000004
sitting,sitting,1,2,2,0.4
sitting,sitting,1,2,2,0.4
walking,walking,1,1,2,0.4
sitting,walking,0,0,2,0.4
walking,walking,1,2,2,0.4
standing,standing,1,2,2,0.4
sitting,standing,0,1,2,0.4
standing,standing,1,1,2,0.4
sitting,standing,0,0,2,0.4
sitting,walking,0,0,2,0.4
standing,standing,1,2,2,0.4
sitting,standing,0,1,2,0.4
walking,standing,0,1,2,0.4
walking,sitting,0,0,2,0.4
sitting,sitting,1,1,2,0.4
standing,walking,0,0,2,0.4
sitting,walking,0,1,2,0.4
walking,walking,1,1,2,0.4
walking,sitting,0,0,2,0.4
sitting,standing,0,0,2,0.4
sitting,walking,0,0,2,0.4
walking,standing,0,0,2,0.4
walking,sitting,0,0,2,0.4
walking,standing,0,1,2,0.4
standing,walking,0,0,2,0.4
walking,standing,0,0,2,0.4
sitting,sitting,1,1,2,0.4
walking,walking,1,1,2,0.4
sitting,sitting,1,1,2,0.4
sitting,standing,0,0,2,0.4
sitting,walking,0,0,2,0.4
walking,sitting,0,0,2,0.4
sitting,sitting,1,1,2,0.4
standing,sitting,0,1,2,0.4
sitting,standing,0,0,2,0.4
sitting,sitting,1,1,2,0.4
standing,standing,1,2,2,0.4
standing,standing,1,2,2,0.4
sitting,sitting,1,1,2,0.4
sitting,standing,0,0,2,0.4
walking,standing,0,0,2,0.4
standing,standing,1,1,2,0.4
standing,standing,1,1,2,0.4
walking,sitting,0,1,2,0.4
standing,sitting,0,1,2,0.4
sitting,standing,0,0,2,0.4
walking,sitting,0,0,2,0.4
sitting,sitting,1,1,2,0.4
walking,walking,1,2,2,0.4
standing,sitting,0,1,2,0.4
walking,walking,1,1,2,0.4
standing,walking,0,0,2,0.4
walking,walking,1,1,2,0.4
sitting,walking,0,0,2,0.4
walking,walking,1,2,2,0.4
sitting,sitting,1,1,2,0.4
sitting,standing,0,0,2,0.4
walking,standing,0,0,2,0.4
standing,standing,1,2,2,0.4
standing,sitting,0,1,2,0.4
sitting,standing,0,1,2,0.4
sitting,standing,0,0,2,0.4
standing,standing,1,1,2,0.4
standing,sitting,0,0,2,0.4
sitting,walking,0,1,2,0.4
standing,sitting,0,0,2,0.4
standing,standing,1,2,2,0.4
standing,standing,1,1,2,0.4
walking,standing,0,0,2,0.4
walking,walking,1,2,2,0.4
walking,sitting,0,0,2,0.4
standing,sitting,0,0,2,0.4
sitting,standing,0,0,2,0.4
walking,walking,1,2,2,0.4
standing,standing,1,1,2,0.4
sitting,standing,0,0,2,0.4
walking,walking,1,1,2,0.4
sitting,standing,0,1,2,0.4
standing,standing,1,2,2,0.4
sitting,sitting,1,1,2,0.4
sitting,walking,0,0,2,0.4
standing,standing,1,2,2,0.4
standing,walking,0,0,2,0.4
walking,standing,0,0,2,0.4
standing,standing,1,1,2,0.4
walking,standing,0,0,2,0.4
walking,standing,0,1,2,0.4
walking,standing,0,1,2,0.4
walking,walking,1,1,2,0.4
walking,standing,0,1,2,0.4
standing,standing,1,2,2,0.4
sitting,sitting,1,1,2,0.4
sitting,standing,0,0,2,0.4
standing,walking,0,0,2,0.4
walking,sitting,0,0,2,0.4
walking,standing,0,0,2,0.4
walking,sitting,0,1,2,0.4
standing,standing,1,1,2,0.4
standing,sitting,0,0,2,0.4
sitting,sitting,1,1,2,0.4
walking,sitting,0,1,2,0.4
standing,standing,1,1,2,0.4
standing,walking,0,1,2,0.4
walking,standing,0,1,2,0.4
standing,standing,1,2,2,0.4
sitting,walking,0,0,2,0.4
sitting,walking,0,1,2,0.4
walking,standing,0,0,2,0.4
standing,standing,1,1,2,0.4
walking,walking,1,2,2,0.4
standing,standing,1,1,2,0.4
walking,walking,1,1,2,0.4
standing,sitting,0,0,2,0.4
standing,walking,0,0,2,0.4
walking,walking,1,1,2,0.4
sitting,sitting,1,1,2,0.4
sitting,walking,0,0,2,0.4
standing,standing,1,1,2,0.4
sitting,standing,0,0,2,0.4
standing,standing,1,1,2,0.4
sitting,sitting,1,1,2,0.4
walking,standing,0,0,2,0.4
sitting,walking,0,0,2,0.4
sitting,sitting,1,1,2,0.4
walking,standing,0,1,2,0.4
sitting,walking,0,0,2,0.4
standing,walking,0,1,2,0.4
standing,walking,0,0,2,0.4
walking,walking,1,1,2,0.4
sitting,standing,0,0,2,0.4
standing,sitting,0,0,2,0.4
sitting,sitting,1,2,2,0.4
walking,sitting,0,1,2,0.4
walking,walking,1,1,2,0.4
sitting,sitting,1,2,2,0.4
standing,sitting,0,0,2,0.4
sitting,standing,0,0,2,0.4
standing,standing,1,1,2,0.4
walking,walking,1,1,2,0.4
standing,walking,0,1,2,0.4
walking,walking,1,2,2,0.4
walking,walking,1,2,2,0.4
walking,sitting,0,1,2,0.4
sitting,standing,0,0,2,0.4
walking,standing,0,0,2,0.4
sitting,sitting,1,1,2,0.4
walking,walking,1,1,2,0.4
standing,sitting,0,1,2,0.4
sitting,standing,0,1,2,0.4
walking,walking,1,1,2,0.4
sitting,standing,0,1,2,0.4
sitting,standing,0,0,2,0.4
walking,walking,1,1,2,0.4
standing,standing,1,1,2,0.4
sitting,standing,0,0,2,0.4
walking,standing,0,1,2,0.4
standing,standing,1,1,2,0.4
walking,standing,0,0,2,0.4
standing,walking,0,0,2,0.4
walking,sitting,0,1,2,0.4
walking,walking,1,1,2,0.4
sitting,walking,0,1,2,0.4
sitting,standing,0,0,2,0.4
sitting,sitting,1,2,2,0.4
walking,walking,1,1,2,0.4
walking,standing,0,0,2,0.4
standing,standing,1,2,2,0.4
sitting,standing,0,0,2,0.4
sitting,sitting,1,2,2,0.4
walking,sitting,0,0,2,0.4
sitting,standing,0,1,2,0.4
sitting,sitting,1,2,2,0.4
sitting,standing,0,0,2,0.4
sitting,walking,0,1,2,0.4
standing,standing,1,2,2,0.4
walking,walking,1,1,2,0.4
walking,walking,1,1,2,0.4
sitting,standing,0,1,2,0.4
sitting,walking,0,0,2,0.4
sitting,sitting,1,2,2,0.4
standing,walking,0,1,2,0.4
standing,sitting,0,0,2,0.4
sitting,sitting,1,2,2,0.4
walking,sitting,0,0,2,0.4
walking,standing,0,1,2,0.4
walking,walking,1,1,2,0.4
walking,standing,0,1,2,0.4
standing,sitting,0,0,2,0.4
sitting,sitting,1,1,2,0.4
sitting,standing,0,0,2,0.4
walking,walking,1,1,2,0.4
sitting,sitting,1,1,2,0.4
walking,walking,1,1,2,0.4
sitting,walking,0,0,2,0.4
sitting,sitting,1,1,2,0.4
standing,sitting,0,0,2,0.4
walking,walking,1,1,2,0.4
sitting,standing,0,0,2,0.4
standing,walking,0,0,2,0.4
standing,standing,1,1,2,0.4
sitting,standing,0,1,2,0.4
sitting,sitting,1,1,2,0.4
standing,walking,0,0,2,0.4
standing,sitting,0,1,2,0.4
sitting,sitting,1,2,2,0.4
standing,standing,1,1,2,0.4
walking,walking,1,2,2,0.4
walking,sitting,0,1,2,0.4
sitting,standing,0,1,2,0.4
sitting,walking,0,0,2,0.4
standing,walking,0,1,2,0.4
standing,walking,0,0,2,0.4
walking,standing,0,1,2,0.4
walking,standing,0,1,2,0.4
walking,sitting,0,0,2,0.4
standing,walking,0,0,2,0.4
sitting,walking,0,0,2,0.4
walking,sitting,0,1,2,0.4
standing,standing,1,1,2,0.4
sitting,sitting,1,2,2,0.4
standing,walking,0,0,2,0.4
standing,sitting,0,1,2,0.4
sitting,standing,0,0,2,0.4
walking,sitting,0,0,2,0.4
standing,standing,1,1,2,0.4
sitting,sitting,1,2,2,0.4
standing,walking,0,0,2,0.4
standing,standing,1,1,2,0.4
sitting,walking,0,1,2,0.4
sitting,sitting,1,1,2,0.4
walking,walking,1,1,2,0.4
standing,standing,1,1,2,0.4
sitting,sitting,1,1,2,0.4
sitting,standing,0,0,2,0.4
standing,sitting,0,1,2,0.4
walking,standing,0,1,2,0.4
standing,standing,1,2,2,0.4
